,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
154,Ariana Grande,imagine,39LmTF9RgyakzSYX8txrow,88,0.378,0.729,212267,0.475,0.0,8,0.12,-4.985,1,0.0364,62.52,3,0.371
155,Tom Walker,Just You and I,2n48BjaFSczfeIG3HaIaPv,83,0.456,0.567,174983,0.696,0.0,9,0.113,-5.416,1,0.301,92.061,4,0.544
156,Shaka Loveless,Hvor Er Du Henne Bror (feat. Atypisk),4hO0NYFW4yWCWt30KfVvgL,51,0.00409,0.409,156987,0.714,0.0,4,0.478,-5.511,1,0.0536,153.566,5,0.338
157,Ariana Grande,NASA,4uTvPEr01pjTbZgl7jcKBD,89,0.451,0.747,182000,0.458,0.0,6,0.252,-6.891,1,0.303,75.029,4,0.47
158,John Mayer,I Guess I Just Feel Like,1HNywa8Bk0TmzRwQrzhtPo,80,0.615,0.556,285480,0.528,0.0964,4,0.122,-8.033,1,0.0266,159.821,4,0.163
159,Offset,Red Room,2MJdgSby3DtSS7bUJx2cly,85,0.479,0.936,241440,0.559,0.0,7,0.129,-8.591,0,0.158,112.339,4,0.517
160,Ariana Grande,fake smile,3wFLWP0FcIqHK1wb1CPthQ,87,0.329,0.45,208880,0.619,0.0,9,0.319,-7.412,1,0.372,83.3,4,0.427
161,Christopher,The Chancer,62hH81CXGCSZ2Qhg3oF6cY,52,0.511,0.612,222955,0.502,0.0,0,0.116,-5.86,1,0.0316,123.084,4,0.232
162,Tory Lanez,Freaky,0NJp8GyCOWnQh71xKSPfuV,84,0.00202,0.966,173926,0.563,0.0,8,0.105,-5.764,1,0.0618,104.991,4,0.363
163,Gio,LaMa (feat. Murro),0LzTmvTwXThXLCF5ZuXIWb,50,0.356,0.704,172548,0.546,0.0,2,0.088,-8.229,1,0.318,112.423,4,0.555
164,Lil Peep,I've Been Waiting (w/ ILoveMakonnen & Fall Out Boy),2v5JTeM6hSmi5wWy7jiwrI,84,0.15,0.741,233613,0.845,0.0,5,0.174,-3.568,0,0.0381,129.939,4,0.926
165,Offset,Legacy (feat. Travis Scott & 21 Savage),7pMRoGLEJuFM2wl5pt0R99,85,0.178,0.844,244941,0.513,0.0,1,0.0845,-8.769,1,0.335,128.085,4,0.344
166,Benjamin Ingrosso,All Night Long (All Night) - Recorded at Spotify Studios Stockholm,5LKNumPGm1bEyVroDE4rcZ,75,0.0106,0.649,188166,0.718,0.000198,8,0.117,-7.101,0,0.0506,112.049,4,0.715
167,Alan Walker,On My Way,4n7jnSxVLd8QioibtTDBDq,86,0.0209,0.509,193798,0.689,0.0,1,0.301,-4.929,0,0.102,170.087,4,0.297
168,Louis Tomlinson,Two of Us,3fd5jcZKAzoiivM4ZDwhyU,81,0.226,0.614,217855,0.605,0.0,0,0.124,-5.411,1,0.0321,127.107,4,0.329
169,Galantis,Bones (feat. OneRepublic),1pfgsjmxVZhoZpeDx6POKv,84,0.00464,0.66,205793,0.788,0.0,0,0.179,-5.844,1,0.0374,120.048,4,0.494
170,Tyga,Girls Have Fun (feat. G-Eazy & Rich The Kid),1NHlyKgtR4roNylOhidKSv,82,0.00586,0.888,175711,0.74,0.0,8,0.218,-5.363,1,0.238,100.003,4,0.664
171,The Chainsmokers,Kills You Slowly,1Pz3QmQFBFuI60rxCQBeW6,76,0.0518,0.696,213333,0.429,0.0,1,0.128,-8.736,0,0.0554,149.967,4,0.242
172,HEDEGAARD,SA-MY-D,2fDZ0fdb7chmBhg5Kst8EB,55,0.00256,0.922,176062,0.467,0.0145,1,0.0768,-6.571,1,0.0495,121.998,4,0.702
173,Blueface,"Thotiana (feat. Cardi B, YG) [Remix]",1JkrD47SDpAbyvqKtolcea,83,0.0364,0.911,297546,0.721,0.0,10,0.111,-4.833,0,0.28,104.11,4,0.69
174,Dua Lipa,"Swan Song (From the Motion Picture ""Alita: Battle Angel"")",5600nq7TiBraBX2jobyJ3l,84,0.00579,0.588,182075,0.821,0.000275,5,0.208,-6.54,0,0.216,188.098,4,0.509
175,AWADA,Mona,6BbuK4pH7JrLuP6r1hQ8E2,50,0.574,0.794,164190,0.807,0.0,11,0.107,-5.912,0,0.149,119.926,4,0.403
176,VAX,What Are We Waiting For (feat. Ellise),7BUjnisMmZJQP30tLA25DD,70,0.354,0.622,161350,0.608,0.0,4,0.131,-8.494,0,0.0597,139.966,4,0.205
177,Polo G,Pop Out (feat. Lil TJay),5AjINjwKyRvQJhSe2zpPHi,81,0.121,0.861,166640,0.621,0.0,1,0.0689,-7.106,1,0.362,83.976,4,0.254
178,Jamaika,Rekruttering,6aXtmmcEFyceMJlzEiZVGg,50,0.0865,0.649,197472,0.723,0.0,6,0.317,-5.11,0,0.359,157.837,4,0.345
179,Alec Benjamin,Let Me Down Slowly (feat. Alessia Cara),1roCmBlcpV7LzsmB7pmCyt,76,0.716,0.655,169175,0.569,7.4e-06,1,0.135,-5.018,0,0.0349,150.267,4,0.44
180,Panic! At The Disco,High Hopes - Don Diablo Remix,1FlIzyCvRFQUE4pc7PiaIo,71,0.0216,0.59,185714,0.888,0.0,5,0.487,-2.851,1,0.0765,126.094,4,0.288
181,Anuel Aa,Secreto,5W83ErFkO3aKAIS1WMi6u0,96,0.602,0.807,258800,0.803,0.00853,11,0.136,-4.156,1,0.126,91.987,4,0.706
182,ZK,Ghetto,1EnzQfBzXJDNSFYaqVvSqy,50,0.121,0.703,168948,0.752,1.53e-06,11,0.256,-6.546,0,0.11,104.936,4,0.46
183,Mabel,Don't Call Me Up - R3HAB Remix,0goj2jVaUvxQP2zsyt7Xol,63,0.287,0.752,153333,0.812,2.45e-05,6,0.0897,-4.41,0,0.183,108.05,4,0.58
184,The Wave,DEn nYE treND,3G4h1I2flfLowv84kpOx2F,49,0.0383,0.763,149053,0.616,4.98e-05,0,0.133,-6.822,1,0.0416,128.021,4,0.234
185,James Blake,Mile High (feat. Travis Scott & Metro Boomin),4cQrSREMqBSvJ8ZzBZjVb8,78,0.403,0.754,193600,0.37,6.22e-05,6,0.107,-9.854,0,0.12,114.941,4,0.228
186,Lisa & Xenia,"Ham, som troede",5wNlORcq1nwN7fgrTgvOS5,49,0.008,0.671,174853,0.718,0.0,3,0.1,-5.642,0,0.0289,120.003,3,0.479
187,Blak,Hallo (feat. Xander),2CHv5SdMg3QQGwhn6d6Nxg,49,0.134,0.697,176478,0.773,1.18e-06,6,0.0748,-6.736,1,0.0403,99.948,4,0.497
188,Jada,Lonely,4hxQsbgMpcp4Y0YSfIVdtx,56,0.539,0.567,229669,0.503,0.000192,0,0.0681,-8.814,0,0.0598,120.855,4,0.159
189,Basim,Lov Mig,6yVeDGF6xl3vQNGgWXyiWx,50,0.136,0.776,176795,0.718,0.0,4,0.0888,-4.608,0,0.141,110.105,4,0.452
190,YK Osiris,Worth It,4XiGKQqbmnMVxDzUj6j3f2,82,0.468,0.764,189253,0.528,0.0,5,0.0811,-4.082,0,0.0588,123.936,5,0.422
191,Juice WRLD,Make Believe,6eiztdXRkooWsBt2xToMWI,85,0.125,0.465,142026,0.84,0.0,0,0.138,-4.35,1,0.0722,83.981,4,0.672
192,Volkan,Muy Frio (feat. RH),46VeGABjBTrJNIEUrANDQN,49,0.717,0.812,156851,0.691,0.00328,6,0.112,-4.656,0,0.0719,95.004,4,0.616
193,Rich The Kid,Splashin,3KLo7ByvjCNyBrfz5DZ2mO,80,0.00322,0.94,177864,0.384,0.0,10,0.0908,-8.158,1,0.574,100.022,4,0.37
194,Sia,No New Friends,3Y7a0typ6ik1KscmebXd6D,84,0.0648,0.724,175823,0.702,0.000256,7,0.121,-4.622,1,0.0429,106.044,4,0.688
195,Fouli,Akhees,2Woo3lSaZykBExaRwU08Qd,49,0.0354,0.598,147311,0.632,0.0,7,0.0815,-6.732,1,0.0734,158.935,4,0.712
196,Juice WRLD,Maze,4mUIe9gfsdtsVP2zFIl74x,83,0.126,0.674,144090,0.726,1.56e-06,11,0.115,-3.813,0,0.141,160.067,4,0.443
197,Ariana Grande,ghostin,2vdBo4ALPYbHRUPKgtE5iC,86,0.418,0.287,271467,0.364,1.8e-05,9,0.185,-8.295,1,0.0306,103.777,4,0.11
198,Elio,Musik gør mig glad,2km0oDm7jO7DzW6j08WuZE,49,0.0628,0.81,182467,0.618,0.00107,10,0.081,-8.292,1,0.13,107.033,4,0.609
199,Astrid,Når jeg danser,3rvlFBD3zp8DCG1xMPTRST,49,0.000189,0.737,185880,0.811,0.000296,11,0.113,-5.976,0,0.0319,132.0,4,0.839
200,Lil Pump,Butterfly Doors,4NdXQlDTzxbOMkzJGWFtz3,80,0.0889,0.925,132923,0.397,5.12e-05,5,0.144,-11.265,1,0.169,130.008,4,0.429
201,Dean Lewis,Be Alright,2H4gf1wLxvYreMj1jcaN0k,70,0.705,0.551,196493,0.537,0.0,11,0.0802,-7.595,1,0.034,126.421,4,0.493
202,Logic,Confessions of a Dangerous Mind,5CE0V7z1ePOZQNJNpWxYGA,81,0.439,0.796,284080,0.756,0.0,7,0.0926,-4.17,0,0.226,141.959,4,0.649
203,Gobs,Ik' Tid,6aYHijR3fHkASjzBGms4cy,50,0.457,0.761,164140,0.571,0.0,11,0.17,-6.029,0,0.0467,119.905,4,0.649
204,MGP Allstars 2019,Kontrol,4qzRMvBFC18Dk3UFN6LgRI,48,0.0975,0.822,174280,0.542,0.0,3,0.103,-5.173,0,0.173,108.076,4,0.943
205,Jamaika,Picasso (feat. Branco),2weRHTdf4MOEL5YBVTwWKw,49,0.00743,0.825,178757,0.485,0.0,1,0.135,-6.774,0,0.422,141.213,4,0.391
206,Little Mix,Think About Us (feat. Ty Dolla $ign),18n2GdCpsHYzkbMKPavE7Y,79,0.0845,0.511,234434,0.795,0.0,8,0.102,-3.714,1,0.146,175.987,4,0.432
207,Alexander Husum,Min Tesla,7xhDrv8SfFaFxBN04wm0rn,48,0.0272,0.696,170880,0.643,0.0,5,0.351,-7.448,0,0.0503,125.0,4,0.668
208,Jamaika,Balenciaga (feat. Benny Jamz),5Z0AKzYjAQQTwza0KRQNNA,48,0.0265,0.567,191011,0.585,0.0,0,0.39,-6.94,0,0.254,61.671,3,0.522
209,Alma Sophie,Rulleskøjteløb,5RDGsyTKtPaL4BavdQ63NO,48,0.0482,0.68,163387,0.915,4.78e-06,7,0.32,-4.144,1,0.0711,120.03,4,0.548
210,The Chainsmokers,Who Do You Love - R3HAB Remix,5QkVPG2Hf3MmAarireF6lh,71,0.2,0.529,152120,0.698,0.0,8,0.185,-6.87,1,0.0456,142.012,4,0.357
211,Milbo,Aldrig Aldrig,2o2K474Y7n9fdV4eVOXOVi,48,0.083,0.66,205061,0.687,0.0,0,0.126,-6.02,0,0.0623,119.972,4,0.394
212,Chris Burton,What Sucks About Love (feat. Tory Lanez),7trnqgCjoV1LPh5qjZDM5C,55,0.0585,0.756,213667,0.475,0.0,6,0.131,-7.96,0,0.0411,127.078,4,0.579
213,Hugo Helmig,Please Don't Lie,3gBxgiGUKt2tQM893X3b67,52,0.131,0.707,212112,0.594,1.11e-05,4,0.176,-5.753,1,0.0505,93.963,4,0.591
214,RH,Plan B,2AU4fmm2mFYvpL2igV5pd4,48,0.0501,0.511,178698,0.693,1.53e-06,9,0.329,-6.188,0,0.119,62.998,5,0.543
215,Johannes,Sig det nu,5r6FyGJbdPNkyqgt5Gy4Y8,48,0.00524,0.795,167173,0.62,0.0,3,0.126,-5.635,1,0.0371,110.029,4,0.625
216,Daya,Insomnia,7hzlzoOwCZ4D3Ow5YZK4kj,80,0.0944,0.754,179746,0.653,0.0,7,0.383,-5.095,1,0.0611,123.084,4,0.379
217,Ea Kaya,4 AM,5NYvbsixpOUO1ZnngHDxQp,55,0.271,0.667,200290,0.514,0.00058,4,0.124,-5.785,1,0.0429,119.965,4,0.174
218,Blueface,Bleed It,67fNrBUMc7iWMofdCaoJV9,83,0.221,0.845,145520,0.76,0.0,1,0.107,-6.007,0,0.357,101.865,4,0.558
219,Dorian Christian Grey,Sunshine,62hYiNXSeizBQOv2SdlIBR,48,0.00147,0.767,60000,0.861,0.941,10,0.0484,-10.977,0,0.0708,96.982,4,0.619
220,James TW,Suitcase,5HlFO9E6TgsCpJWVjguZDl,72,0.267,0.669,214747,0.396,0.0,0,0.0913,-8.724,1,0.0545,86.927,4,0.546
221,Julia Michaels,Anxiety (with Selena Gomez),1XJ93XskwJf7PCyIVLbNBt,82,0.571,0.803,210147,0.384,0.0,7,0.194,-6.522,1,0.179,141.924,4,0.503
222,ScHoolboy Q,Numb Numb Juice,4dTiQezDWmEOWcdCbWVWMp,83,0.00122,0.886,114973,0.47,3.36e-05,6,0.121,-7.756,0,0.458,156.997,4,0.184
223,Hugo Helmig,Don't Wait Up,3aXbNiW08kZsRmQrXtCQeZ,56,0.0403,0.717,204867,0.722,0.0,7,0.0435,-6.372,0,0.0809,97.007,4,0.585
224,Agger_Boy,Mmmmmmmm,20M3oByiK1aoEy4gRogdo7,48,0.0934,0.775,67723,0.586,0.602,9,0.121,-8.263,1,0.188,149.893,4,0.428
225,Rammstein,DEUTSCHLAND,1T8IRUJBga0JXioJZvxjBR,79,7.69e-05,0.515,322587,0.906,0.431,7,0.0934,-4.982,1,0.0445,120.132,4,0.194
226,Dean Lewis,Half A Man,6WU74yOM3Evu2hoyy2g5g5,67,0.855,0.507,179120,0.204,0.0,0,0.143,-11.575,1,0.0504,77.765,4,0.343
227,Future,First Off (feat. Travis Scott),3WRIaWsws011vHMd9uzPjG,83,0.013,0.734,228367,0.683,0.0,1,0.28,-6.105,1,0.0776,162.038,4,0.445
228,Naoui,Dough,0gPFRWcjZFrfurT7nhkkQd,48,0.141,0.688,207813,0.617,0.00284,7,0.123,-7.092,0,0.102,99.975,4,0.34
229,Karla Sofie,Vild med dig,0MrazQq8RnPZQ0ChQEidNa,48,0.0883,0.968,180560,0.645,5.33e-06,2,0.0346,-6.479,0,0.0584,111.941,4,0.731
230,Why Don't We,I Don't Belong In This Club,45ZGEdLxCZvdMX9jWlsAAx,80,0.0202,0.797,222621,0.543,0.0,11,0.0726,-5.744,1,0.0439,115.036,4,0.164
231,Syn Cole,Getaway - VIP Mix,7p4zGB2Xj1hs7eoJU79YrV,77,0.0127,0.71,189677,0.842,0.0,6,0.155,-3.156,1,0.0428,124.119,4,0.761
232,ATkel,Kender Det (feat. AWADA),7Dx2ZTbExSw9souSJeo5Zd,48,0.121,0.77,156908,0.68,5.31e-06,8,0.209,-6.356,0,0.0626,124.942,4,0.652
233,Calvin Harris,Giant (with Rag'n'Bone Man) - Robin Schulz Remix,6TgLQJ87xq6adrAU6HzaTW,72,0.0634,0.544,193297,0.88,0.0159,1,0.453,-4.917,0,0.245,126.06,4,0.491
234,Post Malone,Wow. - Remix,0fcq51a3gOI6gPvzc0YLsk,81,0.148,0.797,170053,0.64,0.0,11,0.209,-6.272,0,0.194,100.002,4,0.486
235,Dzeko,Heaven (feat. Veronica),5ql2mP9FUhB3SgMzv2akuO,72,0.247,0.657,195000,0.882,0.00202,0,0.112,-3.565,0,0.0456,127.994,4,0.179
236,Kiyan,Stilen er ekstra,0e7JaEFvQwYDiC3bivxS9H,47,0.00931,0.793,175813,0.575,0.00914,8,0.2,-6.668,1,0.0346,100.024,4,0.582
237,Hani,Til Dem,06XKYP1MjgEierV2JVl8Z7,47,0.0921,0.719,167244,0.563,0.0,4,0.112,-7.486,0,0.14,152.994,4,0.593
238,XXXTENTACION,Sauce!,3jq1RpStaB1YGyN3rRZGca,82,0.582,0.68,144724,0.313,0.0,3,0.19,-13.672,0,0.0347,135.034,4,0.405
239,Ude Af Kontrol,Beluga,0giDqHi9U4atlmqZuK7XfZ,47,0.067,0.82,111724,0.649,4.53e-06,9,0.115,-12.185,1,0.336,174.059,4,0.629
240,Ellie Goulding,Flux,4zb3kFL9fXrrfTwIY4CcDy,77,0.834,0.518,229783,0.465,0.0,0,0.203,-5.903,1,0.0273,93.024,4,0.302
241,Jamaika,Op (feat. Benny Jamz & MellemFingaMuzik),7qk9jrXAnVdyGO7AabByDE,47,0.137,0.505,384394,0.488,0.0,10,0.0942,-8.079,0,0.0583,90.016,4,0.487
242,Mads Christian,Romeo & Julie,0Y9uoas5aQ9OsPYPK7MPFS,47,0.18,0.581,141333,0.676,0.0,8,0.115,-4.837,1,0.287,179.549,4,0.703
243,Rich The Kid,Fall Threw (feat. Young Thug & Gunna),4bi9YrkOvmg4Eb7h00AW2c,79,0.0219,0.864,189831,0.652,0.0,8,0.224,-6.815,0,0.462,75.988,4,0.692
244,Westlife,Hello My Love,4EtIza2cKMmR2XP7idebXG,77,0.0971,0.679,214212,0.717,0.0,0,0.124,-4.548,1,0.0384,121.96,4,0.255
245,Bhad Bhabie,Bestie (feat. Kodak Black),0jtTDKt1FRTnKbWtWSGLoy,79,0.0741,0.908,140491,0.625,0.0,1,0.182,-4.519,1,0.19,101.993,4,0.613
246,Ariana Grande,in my head,4T652DlATVHe0jdLKaN3Bw,85,0.173,0.662,222947,0.6,0.000137,0,0.109,-6.402,1,0.0703,134.979,4,0.331
247,Maurice,Tom,1W9ks8AhfoXQj8zHGyqZY0,47,0.168,0.759,180074,0.627,0.0,4,0.227,-6.184,0,0.115,104.096,4,0.619
248,Jamaika,Problemer Sover Ik,5dcDYqxFDOAc4Mq0uGdeCG,47,0.114,0.583,242110,0.456,0.0,11,0.113,-6.376,0,0.0577,139.04,4,0.421
249,Christopher,Irony,2hcoOlH0FXeni5xnEglxb7,50,0.256,0.389,208260,0.479,0.0,5,0.124,-8.029,1,0.0438,152.309,4,0.301
250,Olivia,Min drøm,1SZojsaiRnHfmZ0ICkhg6D,47,0.341,0.581,171253,0.601,2.7e-06,8,0.0914,-6.895,0,0.0918,183.879,4,0.367
251,Artigeardit,Pragtfuld,0iPzJW6utgV0QugAVoEoNz,47,0.513,0.773,177581,0.599,0.0,7,0.203,-6.15,0,0.278,111.691,5,0.507
252,Jamaika,Dobbelt Alting,6KX00n7r19W39PhVFabmIS,47,0.496,0.699,177231,0.385,0.0,7,0.0861,-7.236,0,0.0616,129.588,4,0.904
253,G-Eazy,West Coast,2O8gSQ9z52tZSLJnuzjkcG,79,0.0729,0.843,139610,0.806,0.0,6,0.758,-5.156,1,0.367,97.858,4,0.821
254,Rich The Kid,Tic Toc (with Tory Lanez),2VGD6mGeuv6aORaU0vKsHB,74,0.0414,0.78,150041,0.635,0.0,1,0.109,-4.269,1,0.112,169.978,4,0.182
255,Octavian,Bet (feat. Skepta & Michael Phantom),1TULEHv0wpIZYI7zqmhzEg,75,0.00128,0.855,166144,0.594,3.43e-05,8,0.145,-8.652,0,0.489,78.079,4,0.834
256,Hozier,Almost (Sweet Music),7uttm8Iurm5uK67Vr9G2Sp,78,0.0215,0.523,217480,0.687,2.86e-06,7,0.203,-5.601,1,0.105,90.036,4,0.711
257,Eno,Ferrari,4AgK0CwpwcekXVdAoYB2VO,83,0.387,0.73,172321,0.725,0.0,10,0.153,-4.889,0,0.318,79.648,4,0.625
258,Mads Langer,Mellem Linjerne - Akustisk,1JEjmbHEWLqfsO93X79KTQ,37,0.776,0.257,218468,0.201,0.0,7,0.103,-12.83,1,0.0304,166.6,5,0.176
259,Lewis Capaldi,Someone You Loved - Madism Radio Mix,1FaMsrYFdk914HDLQar1tz,65,0.519,0.713,157172,0.638,0.0,1,0.184,-4.666,1,0.0424,119.842,4,0.365
260,Billie Eilish,WHEN I WAS OLDER - Music Inspired By The Film ROMA,7tGEAA1f8MydT7eVbbO9Zy,81,0.853,0.696,270520,0.332,0.433,6,0.0848,-12.834,1,0.0425,150.13,4,0.0628
261,Kongsted,Stand Up Stand Out! - The Official 2019 Handball World Cup Song,4YJU2rtkZU8bX11z7mT7Lq,54,0.00574,0.683,168500,0.862,0.0,9,0.0793,-5.423,0,0.0513,129.952,4,0.35
262,Rich The Kid,Two Cups (feat. Offset & Big Sean),7r62wx5N1cOQxYr6b0p2Bi,73,0.0205,0.829,181057,0.744,1.26e-06,0,0.247,-4.576,1,0.218,93.041,4,0.514
263,Sten & Saki,Militjær (From Terkel The Motherfårking Musical),17U48rWRhngMkjE8NNxd02,46,0.36,0.745,176687,0.508,0.0,6,0.326,-10.867,0,0.0959,103.973,4,0.446
264,Ariana Grande,make up,27356GVuMPFWiJSZCragoM,84,0.0844,0.671,140693,0.714,1.48e-06,7,0.0568,-5.373,1,0.21,105.137,3,0.477
265,P!nk,Hustle,01OFymiHwXOqOBBD1AtQJd,69,0.0802,0.716,175600,0.794,0.0,9,0.0859,-5.138,0,0.326,96.751,4,0.542
266,Dean Lewis,Stay Awake,6HZLMsw7ZdObf3Jk7lKAMX,69,0.311,0.727,185547,0.797,4.27e-05,11,0.0922,-7.956,0,0.0454,106.033,4,0.6
267,Jack & Jack,No One Compares To You,4cZ3UsiKd1kUQIaq4BFIj2,79,0.127,0.7,182920,0.748,0.0,1,0.0941,-6.044,1,0.0434,111.939,4,0.631
268,Dean Lewis,Chemicals,08oMsQ7ELQJLiZkTBHtw8M,64,0.679,0.551,221707,0.463,1.3e-06,11,0.14,-9.683,1,0.0391,80.922,4,0.186
269,ALIUS,Fight For You,0GGVAjTZSRMm7UBHWfMQq8,58,0.221,0.672,185227,0.47,0.0,8,0.139,-7.511,1,0.054,98.929,4,0.38
270,Dean Lewis,Waves,1WxBOq403HQ8kHbX1e3M7s,67,0.183,0.518,240013,0.729,0.0,11,0.0643,-7.193,0,0.0452,156.879,4,0.343
271,Lil Pump,Racks on Racks,0SfG57HqtBNqKN9O27fo1s,77,0.0311,0.822,129778,0.484,6.22e-06,1,0.31,-7.166,1,0.0865,150.061,4,0.0934
272,Dean Lewis,Hold Of Me,1C5h08TatuJpIO2kcpeEVX,66,0.0742,0.596,202893,0.659,0.0,5,0.123,-7.856,1,0.0606,142.976,4,0.418
273,Dua Lipa,"Swan Song (From the Motion Picture ""Alita: Battle Angel"") - Acoustic",5vj7xvilPeCv3DQgpy9auU,58,0.585,0.685,189614,0.391,0.0,0,0.102,-6.723,0,0.0339,90.073,4,0.141
274,Rich The Kid,Like Mike (feat. Jay Critch & A Boogie wit da Hoodie),4gJUBncw0XCMTBHneTjqGx,76,0.131,0.833,161757,0.639,0.0,8,0.0463,-5.162,1,0.274,142.011,4,0.843
275,Ruth B.,Slow Fade,25aILAMvglYwkk4QkbfAxV,69,0.756,0.728,211613,0.335,0.000905,2,0.0633,-10.14,1,0.0564,79.997,4,0.441
276,Nina Nesbitt,Is It Really Me You're Missing,2lgyZWQSJWmswrLJyM27kB,73,0.653,0.535,232800,0.297,0.0,6,0.118,-6.043,1,0.0665,147.569,4,0.0492
277,Dean Lewis,A Place We Knew,3mPOpwH1oyW7ULKEKpG5Gi,65,0.291,0.585,206480,0.653,0.0,11,0.151,-7.439,1,0.0562,83.341,3,0.554
278,Sam Smith,Dancing With A Stranger (With Normani) - Cheat Codes Remix,0GfS3y8Jd7SHWd9R51s7Fo,71,0.103,0.746,159404,0.557,0.0036,1,0.138,-6.722,1,0.0542,111.961,4,0.324
279,Tom Walker,Now You're Gone (feat. Zara Larsson),2oVoSgGAlog02WQ2pLCxcT,77,0.629,0.644,212142,0.721,7.52e-05,9,0.146,-8.495,0,0.431,101.503,4,0.233
280,Djämes Braun,Halleluja,2OBoyAEH3F3J2o2zQIMZy4,46,0.0201,0.533,194882,0.792,0.0,0,0.182,-4.405,0,0.256,84.59,5,0.76
281,Future,Crushed Up,7wcyO1rrH3Ru4t659IjG41,82,0.0415,0.781,149949,0.597,0.0,10,0.152,-6.794,0,0.23,158.043,4,0.544
282,Dean Lewis,Don’t Hold Me,5W2O7jqMSMxxTBKUJLeHS7,63,0.81,0.639,179933,0.268,0.0,3,0.0977,-9.054,1,0.0391,81.7,4,0.444
283,Tyla Yaweh,High Right Now,18LhA0zBzAa2YnhcN3hWGa,71,0.0116,0.703,163168,0.557,9.85e-05,4,0.12,-6.798,0,0.0438,159.985,4,0.127
284,Dean Lewis,Straight Back Down,6DciNaNjRuclnlfRmOtFnR,64,0.292,0.664,205347,0.627,0.0,5,0.062,-7.114,1,0.0422,114.898,4,0.461
285,Dean Lewis,Time To Go,7H2awXEOR9OkThLt6GCMtM,63,0.434,0.482,190347,0.645,0.0,8,0.0996,-7.959,0,0.0556,104.854,4,0.457
286,Dean Lewis,For The Last Time,5IX6wawWGDHOy7OcjswcYx,63,0.771,0.443,195533,0.388,4.08e-05,9,0.0914,-9.945,1,0.0372,89.947,4,0.195
287,Rich The Kid,Save That,20QsjZcPfLlW9OidT7RphJ,72,0.0342,0.875,150072,0.678,1.18e-06,11,0.0875,-5.14,0,0.193,95.991,4,0.59
288,Juice WRLD,Flaws And Sins,2BSbCCbaSCzkOEZa6N5901,81,0.00966,0.709,218349,0.662,0.0,8,0.108,-4.55,1,0.0766,150.046,4,0.439
289,Rhys Lewis,Better Than Today,6MLHg35rlksBc5OBcdZvJi,71,0.736,0.387,230353,0.234,0.0,0,0.084,-8.861,1,0.0373,78.65,4,0.408
290,Bebe Rexha,Last Hurrah - Acoustic,7eoKwUoGIQSQLusZiQIvmm,61,0.697,0.627,146786,0.378,0.0,11,0.134,-8.863,0,0.126,173.671,4,0.643
291,Alok,All The Lies (with Felix Jaehn & The Vamps),4Cy5f4JsH1yoeGks7FnoHw,72,0.167,0.611,179457,0.835,0.0,6,0.107,-4.107,1,0.139,102.023,4,0.672
292,Sigrid,Don’t Feel Like Crying,1oLSje4Ot5qRUq8FqYeXOl,76,0.156,0.749,157010,0.814,0.0,5,0.0673,-3.769,0,0.0404,119.964,4,0.715
293,G-Eazy,"West Coast (feat. Blueface, ALLBLACK & YG)",4EnEGf9JzAJhF1XNY9DJcD,70,0.0738,0.882,256967,0.775,0.0,10,0.701,-4.986,1,0.334,98.023,4,0.805
294,benny blanco,I Found You / Nilda’s Story (with Calvin Harris & Miguel),3eVuglKxN2sjoIGHAsFAge,73,0.941,0.376,191465,0.24,0.0163,6,0.126,-9.79,1,0.045,78.787,5,0.202
295,Logic,Can I Kick It,5JDwLHI2YUkFSFSn4g5pGd,70,0.633,0.792,201547,0.776,0.00151,2,0.329,-4.438,1,0.0626,99.972,4,0.483
296,Rich The Kid,Woah (feat. Miguel & Ty Dolla $ign),2lAUMDyWq80slJVsrYyD7N,71,0.103,0.694,172192,0.703,0.0,4,0.137,-5.342,0,0.096,94.993,4,0.241
297,Christopher,Grow Up,6KLDoC215zeKsMRQTAznju,48,0.0994,0.516,184307,0.428,0.0,6,0.366,-7.708,1,0.0507,82.75,4,0.259
298,R3HAB,BAD!,7IMGshuSNOXHgmboboPpIH,77,0.309,0.701,173040,0.816,7.79e-05,8,0.153,-5.95,1,0.0608,125.068,4,0.316
299,Christopher,Just Kiss Me,4TEthOYbzO1lEY4tfVgtFm,48,0.356,0.71,207261,0.532,1.57e-05,7,0.21,-7.085,1,0.0433,76.992,4,0.624
300,Rich The Kid,Rockets (feat. Takeoff & Lil Pump),0L1Wwj6636oMkD6BkDq3JK,70,0.00774,0.714,182785,0.589,0.0,9,0.0792,-5.502,1,0.116,157.954,4,0.295
301,Martin Garrix,Mistaken (feat. Alex Aris),18KjYhghq6K3ZmfcewWDp6,57,0.0573,0.424,282481,0.694,0.000937,6,0.133,-4.912,0,0.0386,128.034,4,0.0801
302,Vkation,Hun Vil Ha,0CCBchsj6crK75ZuRzYwz3,45,0.227,0.75,180066,0.462,0.0,0,0.169,-7.619,0,0.221,130.638,5,0.674
303,Logic,Bohemian Trapsody,7Ii2ALuxW7NkLfQPhV4Rn2,71,0.0141,0.732,404667,0.83,0.269,6,0.0997,-7.447,0,0.0317,140.065,4,0.476
