,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
754,A$AP Rocky,Excuse Me,3I8MbKRkS2IBDuslhCS3iT,66,0.33,0.653,238053,0.71,0.0,8,0.143,-8.444,1,0.0554,122.044,4,0.409
755,Eminem,Without Me,7lQ8MOhq6IN2w8EYcFNSUk,83,0.00348,0.929,290227,0.65,0.0,7,0.308,-2.882,1,0.0858,112.249,4,0.655
756,Drake,Sacrifices,0xl1w2q4VLojeXp4JfazPL,66,0.0463,0.903,307593,0.432,0.0,8,0.111,-11.885,1,0.426,139.028,4,0.555
757,Cardi B,I Like It,58q2HKrzhC3ozto2nDdN4z,89,0.099,0.816,253390,0.726,0.0,5,0.372,-3.998,0,0.129,136.048,4,0.65
758,Fort Minor,Remember The Name (feat. Styles Of Beyond),6ndmKwWqMozN2tcZqzCX4K,77,0.0583,0.688,230493,0.835,2.87e-06,8,0.0795,-4.162,1,0.0911,84.858,4,0.88
759,Logic,Broken People (with Logic & Rag'n'Bone Man),5rxPi0MiR4miNK0rCmk980,68,0.123,0.694,212067,0.702,0.0,9,0.0758,-5.477,1,0.0946,79.959,4,0.308
760,Kanye West,Wouldn't Leave,1nGoy0cEj0extAwXYNYTWd,68,0.495,0.556,205547,0.432,0.0,3,0.308,-8.551,1,0.545,164.235,4,0.352
761,DRAM,Broccoli (feat. Lil Yachty),7yyRTcZmCiyzzJlNzGC9Ol,73,0.236,0.886,225205,0.525,0.0,8,0.057,-7.39,1,0.131,145.99,4,0.708
762,The Game,El Chapo,0YEXqaMeTYjuvGQ0PpOTiL,63,0.139,0.747,220079,0.912,0.0,6,0.271,-3.324,0,0.262,127.096,4,0.59
763,Lil Wayne,Uproar,3wScL5W8H40zzCKN0atfBk,80,0.0595,0.743,194184,0.87,0.0,1,0.299,-2.188,1,0.212,99.075,4,0.884
764,Mike Posner,I Took A Pill In Ibiza - Seeb Remix,0vbtURX4qv1l7besfwmnD8,78,0.0353,0.663,197933,0.713,7.68e-06,7,0.0843,-6.647,0,0.112,101.965,4,0.69
765,Iggy Azalea,Sally Walker,7dsEsd0rlVs6PddRJj64ho,77,0.0177,0.905,178993,0.492,0.0,8,0.0994,-8.953,0,0.0936,140.076,4,0.605
766,Kanye West,Clique,65rRB2mspD309xE6YimZTl,70,0.0534,0.66,293613,0.539,0.0,9,0.222,-5.947,0,0.324,109.318,5,0.307
767,Logic,Everybody,7cGFbx7MP0H23iHZTZpqMM,74,0.158,0.885,162347,0.94,0.0,1,0.0675,-5.908,1,0.0909,110.005,4,0.77
768,Soolking,Dalida - Remix,6B216WFlpl2gyzZdhZii3I,68,0.651,0.684,231167,0.59,0.0,7,0.188,-5.088,0,0.0407,140.095,4,0.307
769,Korn,Rotting In Vain,37AQCD39ZpJMH8nElWYHSF,0,0.000121,0.498,213000,0.946,2.56e-05,2,0.359,-4.793,1,0.0602,106.275,4,0.31
770,Ski Mask The Slump God,He Diddy!,1DyErR1XiKOI0K9VYHGekf,69,0.581,0.885,74344,0.408,1.23e-05,8,0.117,-12.923,1,0.116,129.894,4,0.263
771,XXXTENTACION,Pain = BESTFRIEND - feat. Travis Barker,4zI04ezdmrN0lT2pHykYrd,68,0.536,0.671,101517,0.628,0.151,4,0.12,-5.117,1,0.0273,135.005,4,0.595
772,NF,Outcast,0we7ShV1o6cPTFjxOADPbC,65,0.16,0.789,325720,0.755,0.0,2,0.0565,-7.245,1,0.307,130.025,4,0.31
773,OutKast,ATLiens,2vfvGlqCB7oertO5VLE0sz,68,0.0294,0.918,230693,0.734,7.9e-06,11,0.191,-2.832,0,0.269,97.044,4,0.608
774,Rich The Kid,Leave Me,3yAVrwXhueRFZMUjxkh2ia,69,0.0323,0.869,182487,0.56,0.0,10,0.219,-7.59,1,0.137,147.9,4,0.392
775,Travis Scott,CAROUSEL,7KZ5MMVgBVox9ycroB2UrI,73,0.229,0.428,180183,0.403,0.0,5,0.22,-5.914,0,0.209,95.387,5,0.133
776,Papa Roach,Born For Greatness,5cRPdqpWkaNmIbPi6wJDg2,68,0.0571,0.525,227847,0.85,0.0,9,0.0555,-5.469,0,0.0678,134.115,4,0.275
777,Rich The Kid,World Is Yours 2 - Intro,4jE6bNf4AOUs4mxPe3Ye5e,71,0.00797,0.851,132231,0.715,5.71e-06,10,0.0841,-5.962,1,0.381,142.008,4,0.47
778,Kanye West,Bound 2,3sNVsP50132BTNlImLx70i,70,0.134,0.359,229147,0.662,0.0,1,0.0907,-2.843,1,0.0466,152.096,4,0.288
779,The Weeknd,Wasted Times,72TyiiduRmczEbDIEtKQdR,75,0.622,0.562,220293,0.674,2.04e-05,10,0.111,-6.049,0,0.0851,122.699,4,0.293
780,Linkin Park,One Step Closer,3K4HG9evC7dg3N0R9cYqk4,75,0.0014,0.492,157333,0.969,1.32e-06,9,0.0787,-4.419,1,0.0491,95.136,4,0.538
781,Logic,ICONIC (ft. Jaden Smith),1FmdAhS8FqRoEJ4jcSfuKZ,70,0.00606,0.39,298133,0.779,0.0,1,0.291,-5.612,1,0.243,175.89,4,0.213
782,Lil Yachty,Get Dripped (feat. Playboi Carti),3m2aDCqn8eT5ElXDUiboGU,76,0.105,0.95,158769,0.489,0.0,8,0.411,-8.411,1,0.462,130.021,4,0.919
783,Ty Dolla $ign,Ex (feat. YG),1Mb187X5w3OUQNH6P5M28Y,66,0.0116,0.77,163133,0.426,0.0,5,0.273,-5.717,0,0.0473,102.056,4,0.523
784,Ty Dolla $ign,Droptop in the Rain (feat. Tory Lanez),2ZN1EnypRwsD38EoFRwmu9,66,0.0295,0.73,180867,0.581,1.3e-05,6,0.106,-5.833,0,0.0828,137.98,4,0.359
785,Vice,Make Up (feat. Ava Max),2s4fNa1Rqam7rGCSn9Gj1j,67,0.0601,0.782,160838,0.651,0.0,6,0.0907,-4.889,0,0.117,122.028,4,0.65
786,A$AP Rocky,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",4X5f3vT8MRuXF68pfjNte5,78,0.024,0.852,233787,0.693,0.0,1,0.11,-6.87,1,0.274,95.967,4,0.66
787,Rich The Kid,Plug Walk,1ZAyjvIk9YiD76yYy0TEG6,83,0.202,0.876,175230,0.519,0.0,11,0.108,-6.531,1,0.143,94.981,4,0.158
788,50 Cent,If I Can't,6mcu7D7QuABVwUGDwovOEh,64,0.265,0.886,196627,0.626,0.0,11,0.024,-2.528,0,0.277,93.989,4,0.856
789,Rich The Kid,Woah (feat. Miguel & Ty Dolla $ign),2lAUMDyWq80slJVsrYyD7N,71,0.103,0.694,172192,0.703,0.0,4,0.137,-5.342,0,0.096,94.993,4,0.241
790,Lund,Broken,1SuznrYulmD8HMZrenI0VU,76,0.0423,0.828,200627,0.581,0.000903,0,0.109,-2.659,1,0.0429,133.999,4,0.145
791,6ix9ine,GOTTI,27oFpFktCq9JIXjJQRuv7a,76,0.0524,0.728,166852,0.584,0.0,10,0.0658,-7.255,0,0.176,161.9,4,0.365
792,PnB Rock,Selfish,2xbI8Vmyv3TkpTdywpPyNw,74,0.114,0.638,245604,0.6,0.0,1,0.187,-5.84,0,0.0438,101.981,4,0.0399
793,Drake,The Language,5dHpbFmZjWucrol0M7aNGU,54,0.0101,0.819,224040,0.658,0.0,7,0.0816,-8.417,1,0.319,120.108,4,0.54
794,Ski Mask The Slump God,Nuketown (feat. Juice WRLD),74lnM5V6ecvoTPV0fvptx9,84,0.113,0.808,166400,0.617,0.0,10,0.734,-9.32,0,0.442,149.962,4,0.632
795,Post Malone,Zack And Codeine,5lZZmityu9TAjNvSY6GLhR,77,0.143,0.742,204360,0.84,0.0,5,0.133,-5.198,0,0.0471,138.032,4,0.287
796,Soulja Boy,Pretty Boy Swag,2zOWuWdyuMqOoboNRKlJO0,67,0.141,0.835,236093,0.437,0.0,8,0.352,-5.108,1,0.0722,123.126,4,0.128
797,The Weeknd,Shameless,6C6fHTuFUxVtJpBOOaMvJr,68,0.146,0.603,253507,0.562,0.0,6,0.109,-8.311,1,0.0267,100.038,4,0.244
798,A Tribe Called Quest,Can I Kick It?,3Ti0GdlrotgwsAVBBugv0I,71,0.173,0.848,251573,0.666,0.000699,0,0.129,-6.547,1,0.274,96.662,4,0.744
799,Hoodie Allen,No Interruption,2yJVeT8cP1zstJxRP7Nlv8,65,0.227,0.497,215241,0.706,0.0,1,0.224,-6.455,1,0.0667,103.0,4,0.55
800,Machine Gun Kelly,27,2Y0y4yxzNmKceQ0nBK2Qwj,61,0.0734,0.499,298520,0.654,0.000144,6,0.104,-6.782,1,0.11,169.839,4,0.0464
801,G-Eazy,Good Life (with G-Eazy & Kehlani),0Oa9mHOnH14GZ4toWwkf4c,68,0.00638,0.572,225520,0.778,0.0,1,0.0563,-5.208,1,0.233,168.073,4,0.54
802,Ryan Oakes,Drinking About You,5gVS6nLLXzp7H30vyfXRD6,67,0.184,0.685,221074,0.708,0.0,8,0.111,-7.213,1,0.0778,140.042,4,0.0947
803,070 Shake,Glitter,4DJ9ZxVFyv8AWdBmZnV0CN,71,0.557,0.672,256480,0.622,3.48e-06,4,0.0959,-10.108,0,0.143,108.052,4,0.375
804,Jhene Aiko,The Worst,2wBCrtJS3E3TimRZ5MElTI,70,0.237,0.524,254493,0.417,1.19e-06,1,0.139,-9.283,0,0.0578,93.59,4,0.109
805,Juice WRLD,Wasted (feat. Lil Uzi Vert),1a7WZZZH7LzyvorhpOJFTe,81,0.0381,0.742,258475,0.579,0.0,0,0.0952,-5.024,1,0.202,144.994,4,0.502
806,Juice WRLD,Won’t Let Go,4yoQbSPoj8H3O8M3EKvC74,73,0.0563,0.617,200137,0.791,0.0,7,0.233,-4.292,1,0.0519,150.061,4,0.653
807,Afroman,Because I Got High,0rRboI6IRuGx56Dq3UdYY4,67,0.166,0.8,197760,0.339,0.0,7,0.0791,-8.531,1,0.483,165.982,4,0.844
808,Post Malone,Otherside,4qWCFTuNnmGNdY4egtb4ZY,76,0.354,0.645,228227,0.657,5.17e-06,9,0.213,-5.688,0,0.0334,104.931,4,0.136
809,KYLE,iSpy (feat. Kodak Black),3CLd7BfvgsBwBUI8kwFLU6,67,0.455,0.776,227779,0.724,0.0,7,0.109,-4.874,1,0.216,74.987,4,0.677
810,Drake,Still Here,433P7tDcIAi6NLnf4Sh6tI,66,0.0237,0.836,189853,0.439,0.0,0,0.617,-9.628,1,0.148,133.937,3,0.241
811,Madcon,Don't Worry (with Ray Dalton) - Radio Edit,63CSozvYUEudPp12679UVF,65,0.0726,0.811,214789,0.699,1.38e-06,7,0.148,-5.211,1,0.114,122.987,4,0.733
812,Trippie Redd,Love Scars,0AICBlLzFCTpUqmAbtzB2z,76,0.000404,0.659,143969,0.614,0.0,9,0.123,-7.32,0,0.0541,119.405,4,0.26
813,Chief Keef,I Don't Like,1h6kgem1ai8vUgO1rZOwfB,59,0.000706,0.737,293840,0.845,0.0,2,0.0621,-4.57,1,0.0549,132.007,4,0.431
814,Nelly,Just A Dream - Main,3ZdJffjzJWFimSQyxgGIxN,73,0.0421,0.531,237800,0.752,0.0,1,0.12,-6.161,1,0.0305,89.917,4,0.103
815,J. Cole,FRIENDS (feat. kiLL edward),6onwlDmIVKE8bBgyBRSuS0,68,0.102,0.716,257646,0.652,0.0,6,0.11,-7.909,0,0.398,109.295,5,0.494
816,Future,Selfish,6yHkPtl6UQ7RjtJLBPzbJw,68,0.0303,0.415,251423,0.369,7.64e-06,8,0.383,-10.044,1,0.0741,95.746,4,0.0913
817,Slipknot,"Vermilion, Pt. 2",0O7lENhqOySbsL743G7PqD,67,0.334,0.589,224320,0.442,0.000424,4,0.0987,-8.517,1,0.0291,122.688,3,0.0904
818,KIDS SEE GHOSTS,Fire,7oHkit3F3vimtsBbnZkU0G,66,0.472,0.709,140527,0.751,4.71e-06,6,0.182,-3.801,1,0.16,104.999,4,0.37
819,J. Cole,Power Trip,7FOJvA3PxiIU0DN3JjQ7jT,73,0.322,0.667,241160,0.61,0.000203,1,0.426,-7.054,1,0.217,99.991,4,0.465
820,2 Chainz,It's A Vibe,6H0AwSQ20mo62jGlPGB8S6,77,0.0317,0.822,210200,0.505,0.000911,7,0.114,-7.384,1,0.147,73.003,4,0.523
821,Offset,Ric Flair Drip (& Metro Boomin),7sO5G9EABYOXQKNPNiE9NR,86,0.149,0.88,172800,0.428,5.07e-05,9,0.114,-8.28,1,0.206,100.007,4,0.333
822,Young Thug,Wyclef Jean,55OdqrG8WLmsYyY1jijD9b,69,0.124,0.863,236293,0.576,0.0,5,0.143,-5.687,0,0.239,132.054,4,0.832
823,XXXTENTACION,difference (interlude),5itzep0nGnq7hxCfFNsTIR,71,0.949,0.593,76974,0.0668,1.31e-05,11,0.194,-15.268,0,0.0722,102.456,4,0.19
824,Trey Songz,Chi Chi (feat. Chris Brown),0UvBmQOhu4DVXJtdzGc5eV,75,0.548,0.744,139567,0.549,0.0,9,0.137,-6.041,0,0.0387,110.004,4,0.277
825,Snoop Dogg,Sweat - Remix,0R7YVi7w41Dr9jU5vblAok,64,0.0597,0.813,195987,0.732,0.00137,7,0.0826,-5.636,1,0.03,130.02,4,0.731
826,Usher,You Make Me Wanna...,47TqCCnEliDp8NRDyIQoQq,69,0.0359,0.761,219120,0.639,0.0,5,0.0945,-7.577,0,0.0539,164.088,4,0.922
827,Sean Paul,Got 2 Luv U (feat. Alexis Jordan),62pSYErgGri97X9aIyBzHm,63,0.0825,0.605,196640,0.793,0.0,7,0.124,-3.084,0,0.297,184.032,4,0.647
828,Chance the Rapper,No Problem (feat. Lil Wayne & 2 Chainz),0v9Wz8o0BT8DU38R4ddjeH,75,0.156,0.652,304607,0.795,0.0,11,0.123,-5.192,0,0.174,135.018,4,0.788
829,J. Cole,Neighbors,0utlOiJy2weVl9WTkcEWHy,76,0.358,0.894,216520,0.284,0.000487,11,0.11,-13.002,0,0.33,138.944,4,0.413
830,Seether,Fake It,4eAwB5pnKFTmsgc3zWoYO0,74,0.00131,0.615,193893,0.949,3.04e-06,8,0.0585,-3.52,1,0.0549,131.985,4,0.586
831,Drake,I'm Upset,3qN5qMTKyEEmiTZD38BNTT,79,0.279,0.899,214467,0.586,0.0,11,0.0836,-7.866,0,0.344,150.001,4,0.492
832,XXXTENTACION,H2O,1j6CwAJS2PTMvDYp33zpWP,65,0.394,0.717,139254,0.608,0.0,0,0.351,-7.826,1,0.31,139.783,4,0.827
833,Marc E. Bassy,You & Me,7yCqehT9dKACTFy7YugP0J,71,0.0459,0.696,218493,0.632,0.0,1,0.193,-8.307,1,0.154,85.091,4,0.634
834,Drake,All Me,5ngydCLbzCEdtu8SEOXhPU,63,0.0689,0.669,271573,0.511,0.0,1,0.181,-6.943,1,0.395,122.029,4,0.429
835,6LACK,One Way (feat. T-Pain) - Bonus,7HDpgbWMVzI8bEbdldw3cs,66,0.73,0.425,286957,0.406,3.59e-06,4,0.107,-8.911,0,0.176,184.061,4,0.124
836,Drake,Say What's Real,7mPoCVGP752A5DtHf1SKkM,65,0.632,0.462,230717,0.773,0.0,8,0.212,-5.375,1,0.288,86.157,4,0.455
837,Drake,Mob Ties,7rC5Pl8rQSX4myONQHYPBK,79,0.0456,0.755,205147,0.575,0.00124,4,0.276,-8.393,0,0.0678,85.987,4,0.49
838,Machine Gun Kelly,Let You Go,1beqtQO0aIc1dWsXr97Iji,64,0.197,0.601,185000,0.819,0.0,10,0.161,-3.835,1,0.101,170.117,4,0.21
839,Night Lovell,Deira City Centre,3PcrNUFsSYnkJJNE6roBKl,67,0.0027,0.677,196827,0.655,0.276,7,0.162,-5.541,1,0.0433,100.119,4,0.146
840,G-Eazy,Vengeance On My Mind,4j0l86d96e5OUXaeMzIAzq,50,0.00753,0.496,207907,0.786,0.0,0,0.208,-6.037,1,0.0708,172.085,4,0.155
841,Trippie Redd,Poles 1469,4fC5jw1TI59GH1emfN1wtk,74,0.235,0.741,149576,0.761,0.0,4,0.119,-3.871,0,0.0512,81.543,4,0.217
842,Ne-Yo,Let Me Love You (Until You Learn To Love Yourself),4kte3OcW800TPvOVgrLLj8,66,0.25,0.664,251627,0.661,0.0,5,0.511,-6.559,1,0.0337,124.917,4,0.269
843,From Ashes to New,Through It All,4Vai27xbSu7N9K7RNxVmG8,65,0.00355,0.524,213053,0.944,7.55e-06,5,0.0362,-5.151,0,0.145,74.994,4,0.494
844,Kendrick Lamar,Swimming Pools (Drank) - Extended Version,40wUM3LFZOlUcZfxEIZrYK,67,0.123,0.716,313787,0.485,2.69e-05,1,0.604,-7.745,1,0.404,74.132,4,0.26
845,NF,Can You Hold Me,1isXdpzFMO6EIkgdWjV2D8,67,0.196,0.571,221200,0.646,6.67e-05,4,0.0637,-6.286,0,0.0487,132.105,3,0.0725
846,Lil Dicky,Professional Rapper (feat. Snoop Dogg),1Ysc1uDZtf430TGavoS1j4,69,0.433,0.685,353960,0.621,0.0,11,0.607,-8.442,0,0.361,128.906,3,0.538
847,Kanye West,Fade,3cCxoOgfi6hgt8MNteuiiD,70,0.1,0.756,193748,0.766,0.0,9,0.313,-5.793,0,0.088,105.986,4,0.288
848,Aminé,REEL IT IN (feat. Gucci Mane) - Remix,4yVEpUXxYgBwfSOKGTFxv5,75,0.0624,0.779,166960,0.355,0.0,10,0.159,-8.971,0,0.0789,128.805,4,0.362
849,Bad Meets Evil,Lighters,5zpDHEU12zATwLGvozxPw2,69,0.343,0.651,303813,0.671,0.0,0,0.119,-8.183,1,0.27,90.135,4,0.161
850,Eminem,Beautiful Pain,7hiBhOh4s8G0xmGYBAjyuw,66,0.0616,0.685,265025,0.815,0.0,11,0.154,-4.494,0,0.459,165.369,4,0.4
851,ScHoolboy Q,X (with 2 Chainz & Saudi),4LmAnpjlhWTahvRkYR8xJa,77,0.0201,0.768,267427,0.471,0.0,2,0.268,-8.406,1,0.259,131.023,4,0.405
852,XXXTENTACION,Touch Eem Body,2WOxBv9WElDqB0opEAbCC4,67,0.574,0.726,187907,0.419,0.0,11,0.381,-11.895,0,0.25,129.786,4,0.0644
853,XXXTENTACION,Moonlight,0JP9xo3adEtGSdUEISiszL,90,0.556,0.921,135090,0.537,0.00404,9,0.102,-5.723,0,0.0804,128.009,4,0.711
854,XXXTENTACION,schizophrenia,5b6zjsBrZCqe6RFycLz2tc,66,0.0762,0.606,80190,0.349,0.0711,2,0.1,-10.032,1,0.198,180.055,4,0.239
855,A$AP Rocky,Canal St.,0rBMP6VVGRgwnzZCLpijyl,68,0.308,0.696,227427,0.583,0.0,3,0.0964,-9.351,0,0.301,137.079,4,0.524
856,Lil Tjay,Brothers,3OKjDHmSJVKOn6V4hCR8bq,78,0.695,0.677,210080,0.421,0.0,2,0.139,-10.19,0,0.14,85.332,5,0.609
857,D12,Purple Pills,5IweeQZdY5XEzStLzUJG5t,68,0.0192,0.777,304507,0.645,7.59e-06,1,0.34,-6.078,1,0.198,125.216,4,0.7
858,Yung Gravy,1 Thot 2 Thot Red Thot Blue Thot,7LptQZjp5wgdYDQZPjOV9O,76,0.148,0.79,131139,0.768,0.000947,6,0.126,-5.638,1,0.284,80.029,4,0.691
859,Eve,Who's That Girl?,3uVE5vLKkigiWBOQEgmdDk,63,0.0153,0.768,282067,0.867,0.000385,3,0.0686,-3.652,0,0.185,96.431,4,0.559
860,Global Dan,Poison,1NCkdMCiBT3lJcp4OK7hRk,66,0.0107,0.573,154173,0.793,0.0,8,0.189,-6.138,0,0.0653,154.976,4,0.513
861,Lil Peep,Absolute in Doubt,7yZBKFxnmoHLJFhAy2BBlo,66,0.0219,0.733,227027,0.66,0.0,4,0.151,-6.87,0,0.0436,138.034,4,0.259
862,Yelawolf,Special Kind Of Bad,5nOGHgisM8vmS7SsazZZF2,60,0.125,0.762,226093,0.689,0.000369,2,0.108,-6.451,1,0.29,138.026,4,0.225
863,Fetty Wap,Again,4IqXyCH75mW4dMDbHufqDX,58,0.0062,0.748,312240,0.733,0.0,11,0.329,-4.421,0,0.072,93.019,4,0.291
864,Drake,Nonstop,0TlLq3lA83rQOYtrqBqSct,88,0.0164,0.912,238614,0.412,0.013,7,0.104,-8.074,1,0.124,154.983,4,0.422
865,Lil Pump,Flex Like Ouu,2hJWZvTw4QVBwC14ZNs1Ib,66,0.189,0.858,108213,0.435,0.0,6,0.0925,-11.286,1,0.0661,141.993,4,0.704
866,Maître Gims,Sapés comme jamais - Pilule bleue,0CJ31BEjjl1tPIj0CKi9kH,63,0.209,0.842,206787,0.777,8.67e-06,6,0.229,-3.869,0,0.226,120.081,4,0.751
867,The Weeknd,Starboy,7MXVkk9YMctZqd1Srtv4MB,85,0.141,0.678,230453,0.588,6.35e-06,7,0.137,-7.015,1,0.276,186.005,4,0.486
868,Cardi B,Ring (feat. Kehlani),5DfWF0jqMgZDCiu9zJENTA,77,0.049,0.767,177140,0.543,0.0,1,0.115,-7.881,0,0.103,106.029,4,0.485
869,Ski Mask The Slump God,H2O,6rdAeP52MWJeyYD2B481mq,66,0.189,0.74,139347,0.762,0.0,0,0.4,-1.313,1,0.33,139.944,4,0.892
870,Travis Scott,sweet sweet,01Ch5LzVStxCFPKkT1xg6k,66,0.0859,0.733,222318,0.578,1.19e-06,0,0.403,-5.245,0,0.0417,142.028,4,0.447
871,Quality Control,Bosses Don't Speak,1C8yDcVIhBObN58cSS8oX9,69,0.043,0.859,241506,0.494,0.0,10,0.109,-8.505,1,0.34,77.456,4,0.137
872,Dr. Dre,Xxplosive,6ijxg6Xglae8LfsR8eP5x2,61,0.189,0.774,215156,0.884,1.08e-05,5,0.174,-4.46,0,0.107,168.994,4,0.919
873,Sean Paul,Contra La Pared,3JjaofJ0lCeEsFSZqppzOp,82,0.0156,0.828,224681,0.588,0.0,2,0.124,-7.14,1,0.118,94.052,4,0.598
874,Travis Scott,beibs in the trap,0ESJlaM8CE1jRWaNtwSNj8,74,0.24,0.743,213863,0.571,0.0,7,0.291,-6.054,0,0.145,119.054,4,0.495
875,Lil Peep,Runaway,1FBi1YWCAxlRmfuUbMINqO,74,0.44,0.399,192760,0.591,0.0616,6,0.446,-8.792,0,0.052,79.892,3,0.175
876,Big Sean,Blessings,1bzM1cd6oqFozdr4wK6HdR,68,0.315,0.789,252040,0.621,0.0,10,0.136,-7.685,0,0.283,118.891,4,0.158
877,Eminem,Just Don't Give A Fuck,2MEvYNn2tRvFDAucAtAKVq,65,0.000713,0.539,242573,0.931,0.0,4,0.204,-1.803,0,0.262,85.571,4,0.685
878,Sean Paul,No Lie,48QmG1dfvMuYLxMPt7KSRA,78,0.0466,0.742,221176,0.882,0.0,7,0.206,-2.862,1,0.117,102.04,4,0.463
879,Travis Scott,coordinate,7pas6O1LYbaeChEFQBhPFU,66,0.105,0.688,226397,0.658,1.89e-06,1,0.335,-4.155,1,0.0695,75.615,4,0.28
880,Drake,Worst Behavior,3X37NtwadSS0RM20dh2IgP,57,0.158,0.771,270200,0.781,0.0,9,0.185,-6.361,1,0.147,109.945,4,0.407
881,A Boogie Wit da Hoodie,Need A Best Friend (feat. Lil Quee and Quando Rondo),0sSl9LFCzQAunHx9T1Un3O,68,0.06,0.696,204329,0.52,0.0,0,0.118,-6.361,1,0.294,165.105,4,0.359
882,The Weeknd,Reminder - Remix,7F1LWA9sIlTorHUo4amGqk,64,0.149,0.745,221968,0.65,0.0,0,0.107,-5.992,0,0.227,159.994,4,0.521
883,NAV,To My Grave,0iIUmsrVL2sgGnX33oDsC7,69,0.0144,0.801,160009,0.636,0.0,4,0.311,-5.444,0,0.0453,146.137,4,0.21
884,Pitbull,Rain Over Me,2cZrrQMjB63c0iIugYH9zS,64,0.00416,0.61,231573,0.906,0.0,0,0.758,-2.117,1,0.0647,127.917,4,0.294
885,J. Cole,ATM,2UciqgwVDwro0fev3MFbxJ,76,0.115,0.719,216727,0.497,0.0,8,0.0898,-7.661,1,0.681,81.651,4,0.345
886,Yelawolf,Over Again,1VdQVsu0VE7EAkCciz81Ou,56,0.0116,0.604,169067,0.491,0.000206,1,0.0646,-7.571,1,0.346,167.921,4,0.179
887,Nate Dogg,I Got Love,52riputZ4Vo5PG9MOSy6r5,61,0.437,0.912,236227,0.416,0.306,10,0.09,-5.943,0,0.164,90.013,4,0.677
888,J. Cole,January 28th,6NyhBA9M6KK0fuVsojxL00,67,0.259,0.483,242813,0.546,0.0,5,0.0951,-8.59,1,0.349,81.967,4,0.372
889,Warren G,Regulate,7nYvUtkQMx1v80S2FH2s9J,75,0.29,0.845,248867,0.51,2.39e-06,11,0.114,-13.064,0,0.224,95.265,4,0.74
890,Kendrick Lamar,Rigamortus,2b3KgzISdjZVNPJJ1945nw,65,0.24,0.52,168591,0.807,0.00257,2,0.199,-6.281,1,0.409,178.012,4,0.628
891,Rich The Kid,Dead Friends,0lZ3yLWp2pAWExImZVSGJ3,62,0.0138,0.656,171287,0.457,0.0,9,0.104,-7.328,1,0.374,179.897,4,0.111
892,Logic,Flexicution,2c8sgbZoEanC3QyFNZxUcA,70,0.0581,0.772,218947,0.701,0.00159,0,0.106,-6.605,0,0.0724,159.954,4,0.69
893,Bryson Tiller,Self-Made,2rUwQj4SWaP2anuGDtNpYR,63,0.00304,0.932,167853,0.702,1.87e-05,7,0.267,-3.459,0,0.0903,143.001,4,0.53
894,Jhene Aiko,Never Call Me (feat. YG) - Remix,2ZbvTTHaZIYu9XhnRO44mr,72,0.694,0.595,232240,0.419,0.0,2,0.12,-8.122,0,0.276,120.14,4,0.33
895,Tory Lanez,KeeP IN tOUcH (feat. Bryson Tiller),1BZdJrCYel0jMNmKY8KkUD,67,0.305,0.539,199627,0.886,0.0,11,0.0955,-4.332,0,0.493,109.016,5,0.562
896,DaBaby,Goin Baby,3WyRgi8CzQnhzO0xw79tTS,77,0.128,0.755,141827,0.772,0.0,6,0.157,-5.585,1,0.4,132.906,4,0.678
897,Gunna,One Call,2IoZOYOZDrWCOLoZoYedxQ,73,0.125,0.861,195736,0.481,1.38e-05,2,0.0903,-7.309,1,0.343,146.992,4,0.188
898,Yelawolf,All The Way Up,10fSMtfKxHkC91fjDVHfia,58,0.0321,0.948,258093,0.597,0.0,1,0.0989,-5.243,1,0.0821,134.063,4,0.207
899,Vince Staples,Norf Norf,4uQ7wYsuL0DryknoDc11Hk,71,0.445,0.915,183159,0.54,3.63e-05,7,0.11,-6.578,1,0.0661,100.039,4,0.111
900,mansionz,Gorgeous,75Q69chmd8CEZbVsA4CDMm,69,0.353,0.834,148494,0.551,0.0,5,0.103,-4.217,1,0.43,76.938,4,0.5
901,Tory Lanez,TAlk tO Me (with Rich The Kid),2cRgo1TiPm7SnPvYzvbOLf,75,0.0591,0.731,184490,0.657,0.0,0,0.0874,-8.56,1,0.0434,159.97,4,0.49
902,Offset,Made Men,7vkL4wrBEmzr1wsiWRd1zO,70,0.459,0.922,214985,0.673,0.0,5,0.12,-6.416,0,0.15,133.998,4,0.702
903,Soolking,Dalida,4J7XN3KBqVH0ftG52SpkRf,65,0.661,0.759,224154,0.723,1.46e-05,7,0.104,-4.66,0,0.047,140.063,4,0.467
904,Kodak Black,Roll In Peace (feat. XXXTENTACION),40oKW22ZNNkEdZLJTScaQI,81,0.0306,0.747,213132,0.524,0.0,10,0.2,-6.807,0,0.245,140.053,4,0.363
905,Pusha T,Sweet Serenade,3ZIgKmoAtMag11nJwD3VcJ,0,0.0129,0.557,220627,0.716,0.0161,7,0.345,-6.654,1,0.413,149.431,4,0.435
906,Post Malone,Big Lie,02opp1cycqiFNDpLd2o1J3,74,0.191,0.442,207680,0.684,0.0,6,0.0725,-4.888,0,0.168,170.862,4,0.218
907,A Boogie Wit da Hoodie,Bosses and Workers (feat. Don Q and Trap Manny),02CQH5capUYovYSiSiwKgX,69,0.358,0.842,207223,0.605,0.0,1,0.0843,-6.293,0,0.0559,130.027,4,0.591
