,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
387,Camila Cabello,She Loves Control,5HwnezK198pJCEj1l2Adjy,74,0.166,0.65,177160,0.758,0.0,2,0.0889,-4.02,1,0.116,94.9,4,0.663
388,Vigiland,Be Your Friend‬‬,2mSIu1ZPo22Ihx3EwS4E6h,74,0.0688,0.6,180820,0.754,0.0,0,0.151,-4.204,1,0.0488,128.044,4,0.641
389,Blonde,"Me, Myself & I (feat. Bryn Christopher)",2SutWozKjO4T9iwWknJAqU,65,0.0137,0.713,181053,0.855,0.000543,10,0.111,-3.768,0,0.0417,119.902,4,0.62
390,Shawn Mendes,Because I Had You,1RRZSm4akqNyMOsPUhw4cb,72,0.331,0.559,142480,0.337,0.0,7,0.311,-9.751,1,0.404,203.231,4,0.705
391,Cheat Codes,I Love It,66poU6LBLnYZmftAYXMbDH,61,0.0021,0.604,163000,0.748,0.0,8,0.083,-5.343,1,0.0849,120.178,4,0.52
392,bülow,Two Punks In Love,4dIPtEnmudhZPD8MsAtzSK,70,0.881,0.498,195347,0.418,0.0,0,0.113,-6.294,1,0.0539,190.078,4,0.796
393,Cardi B,Best Life (feat. Chance The Rapper),00B7TZ0Xawar6NZ00JFomN,70,0.287,0.62,284856,0.625,0.0,9,0.314,-7.438,1,0.553,167.911,4,0.665
394,Nipsey Hussle,Hussle & Motivate,2hVtGnJeHOo0EqjzYXNFg5,73,0.00369,0.836,258520,0.779,0.000173,7,0.58,-3.829,1,0.0519,119.908,4,0.555
395,Tape Machines,3D Print,6QdW0Pfp4cb8jUp5zfKqs0,42,0.802,0.384,229169,0.493,0.0,8,0.0805,-5.417,1,0.0334,85.709,4,0.375
396,Cast,Scene 98 - Dialogue,6I1iluD72xZcXK9E4BRp25,63,0.546,0.728,35227,0.139,0.0,7,0.569,-20.819,1,0.933,65.859,4,0.562
397,Peter Sommer,Sand Kærlighedshistorie,3cyk8TqMWs4GmQp9FefNYu,38,0.106,0.467,225921,0.646,0.00636,9,0.0887,-7.523,0,0.0268,95.541,4,0.186
398,Shawn Mendes,Youth (feat. Khalid),1h0yImRPIVAjhhHeNVlTuC,80,0.56,0.534,190867,0.596,0.0,6,0.133,-6.653,0,0.117,100.121,4,0.324
399,Sheck Wes,Mo Bamba,1xzBco0xcoJEDXktl7Jxrr,90,0.194,0.729,183907,0.625,0.00986,4,0.248,-5.266,1,0.0315,146.034,4,0.261
400,Lauv,I Like Me Better,2P91MQbaiQOfbiz9VqhqKQ,76,0.535,0.752,197437,0.505,2.55e-06,9,0.104,-7.621,1,0.253,91.97,4,0.419
401,Jeppe Loftager,God Nok,6SJWPIt15gPDuNF7UX5vkL,33,0.489,0.726,177894,0.494,1.81e-06,9,0.263,-5.776,1,0.0287,102.038,4,0.402
402,Kanye West,I Thought About Killing You,0yhxBvedRdGxsPZHJNI4VA,67,0.867,0.752,274187,0.396,0.0,2,0.0486,-7.932,1,0.411,116.016,4,0.417
403,Meek Mill,Dangerous (feat. Jeremih and PnB Rock),1lL7Sj9AitQT7YWXs6obEq,73,0.0581,0.763,234589,0.441,0.0,0,0.0458,-8.211,1,0.256,86.093,4,0.538
404,James Bay,Slide,5QY4JhMKx4aBAaZcosncqd,68,0.893,0.488,203853,0.23,0.0,7,0.081,-8.163,1,0.0422,125.535,4,0.346
405,Alessia Cara,A Little More,75MKHk9JSlu8MOixmQ982v,74,0.797,0.376,144720,0.211,0.0,4,0.196,-11.665,1,0.0364,94.7,3,0.228
406,Chance the Rapper,The Man Who Has Everything,3woRy7uxzl1lO2XO99oHsN,69,0.612,0.686,218624,0.469,0.0,1,0.121,-9.065,1,0.291,72.998,4,0.156
407,MØ,Sun In Our Eyes,5vsRm2aCBl5T2qdpvwtrf6,69,0.0384,0.757,217933,0.832,0.00241,4,0.661,-3.318,0,0.0758,125.894,4,0.386
408,Example,Changed the Way You Kiss Me - Radio Edit,2ZVC4VsxYUbElMtdBtQVAR,59,0.00628,0.575,192720,0.802,0.00116,4,0.117,-5.049,0,0.0397,126.998,4,0.25
409,Marcus & Martinus,Make You Believe In Love,2h0ePo6KpVO9ixXNAFfsRL,56,0.0907,0.692,212640,0.835,0.0,1,0.209,-3.09,0,0.0678,99.999,4,0.591
410,Bryson Tiller,Canceled,3TOfcOKNuu6ZPZXJie5msH,73,0.157,0.767,183960,0.611,0.0116,5,0.0836,-5.173,0,0.0983,94.034,4,0.11
411,Ruben,The Half,0oBsVtrDebt26nMG1Rm9X5,62,0.0229,0.618,164672,0.651,0.000427,2,0.113,-7.286,1,0.0851,89.978,4,0.35
412,Emil Kruse,Helt Fint,1mnhmBcw9jGOefuckYpkA2,34,0.0754,0.683,176509,0.849,0.00661,5,0.0919,-5.106,1,0.0569,116.066,4,0.365
413,ASMR Denmark,Forest Bird Songs Asmr Relaxation,2tzFGeLRHeaImpeBrOjMVT,38,0.823,0.389,77035,0.304,0.338,5,0.35,-38.029,0,0.793,123.711,5,0.103
414,Léonie Deval,Sycamore,2ObH57c9jqW0d3H6mKgAQk,68,0.995,0.519,67000,0.0786,0.953,3,0.123,-20.894,0,0.095,64.455,3,0.314
415,Helly Luv,Guns & Roses,5lCvokWXW18wTgJM8pHogY,66,0.287,0.868,163213,0.822,3.36e-06,6,0.136,-4.311,1,0.0989,128.072,4,0.655
416,GASHI,Creep On Me,1MUL6DO2gVimj2YrVedubd,75,0.347,0.449,194777,0.597,1.03e-05,9,0.197,-4.401,0,0.14,134.598,5,0.505
417,Nico Santos,Unforgettable,30f7TNgvsS1AWtyuVqMucH,64,0.0321,0.601,210685,0.923,0.0,10,0.158,-3.958,1,0.0717,94.059,4,0.572
418,James TW,Say Love - Acoustic,4S6qPU9YpQ4eC8R4LPucZY,63,0.607,0.699,221625,0.295,0.0,1,0.34,-7.352,1,0.142,169.766,4,0.417
419,Pattesutter,De Siger,7ijZemwoegzNA9QfGn8ObB,33,0.111,0.802,156241,0.633,1.35e-06,3,0.0819,-4.801,0,0.0609,139.979,4,0.979
420,King Princess,Pussy Is God,6VCeywT4JeawuZOUkQ1okx,70,0.049,0.739,205533,0.621,0.00369,11,0.0718,-6.929,0,0.238,85.969,4,0.462
421,Studio Black,Friends Don't Kiss Friends,12aHV6jSgjWEZ8zuVP1idm,61,0.565,0.782,154320,0.264,0.0,1,0.0634,-8.794,1,0.327,120.239,4,0.571
422,Meghan Trainor,NO EXCUSES,7fCNUWi6uflDTQ08srxMZk,74,0.0224,0.827,152862,0.658,0.0,6,0.0417,-3.846,1,0.0517,115.016,4,0.523
423,Joey Moe,Perfekt Som Du Er,5APNpwzlrZ5tqesJeuMpgd,36,0.0581,0.78,183591,0.556,0.0,9,0.181,-6.63,0,0.0693,160.035,4,0.797
424,Billy Lockett,Fading Into Grey,0rDSXB4Alsa1vEAESzeZ3h,56,0.756,0.532,218680,0.616,2.37e-05,11,0.215,-6.306,1,0.0393,153.95,4,0.444
425,Jason Derulo,"Colors - Coca-Cola® Anthem, 2018 FIFA World CupTM",7wD6iRghe6SnKHkvHqpnC5,70,0.0278,0.707,187390,0.845,0.0,8,0.134,-3.478,1,0.201,120.125,4,0.507
426,Michael Williams,Gas,2HZi965OVBmfk1IHHRVVGu,36,0.166,0.836,147041,0.677,0.0,11,0.18,-6.109,1,0.19,119.055,4,0.62
427,Young Thug,Anybody (feat. Nicki Minaj),5I30ByMf5nhgbSokY1EZiN,71,0.0381,0.901,254947,0.472,0.0,11,0.11,-8.416,0,0.194,120.0,4,0.479
428,Mikkel,La Vida Loca,2065jxY20IsYZhu24n1axD,43,0.047,0.742,196174,0.557,3.08e-05,4,0.206,-10.234,0,0.0809,115.012,4,0.47
429,Queen,Ay-Oh - Live Aid,6Fl9MoM9BDk6vwbHqBBZeK,74,0.881,0.215,41455,0.87,0.112,2,0.976,-10.92,1,0.351,144.877,3,0.462
430,Seeb,Drink About - Acoustic Version,7ByRm8QpSxn2uK3Exa23yV,63,0.935,0.61,177656,0.366,0.0,3,0.123,-5.701,0,0.0334,87.73,4,0.534
431,Ice Cube,Arrest The President,3Oj5f6XETShvp2xknJyGMf,64,0.0954,0.844,233720,0.85,1.12e-06,1,0.597,-2.882,1,0.215,94.969,4,0.608
432,Lady Gaga,I'll Never Love Again - Film Version - Radio Edit,3DKpA54hrFIdPN6AtL9HXa,80,0.785,0.45,281235,0.335,1.25e-06,7,0.0979,-7.464,1,0.0298,109.908,4,0.25
433,Mark Ronson,Nothing Breaks Like a Heart (feat. Miley Cyrus),27rdGxbavYJeBphck5MZAF,90,0.00987,0.601,217467,0.794,1.36e-06,7,0.388,-5.844,0,0.0671,114.066,4,0.244
434,Young T & Bugsey,En Route,4XGEX65pWyLt31jMNjGvmF,65,0.154,0.803,237621,0.647,0.0,5,0.0932,-6.726,0,0.185,150.008,4,0.795
435,Christopher,Bad,6L2TOTO0JjlVuKBnIuWcVY,57,0.0664,0.761,190372,0.585,0.0,1,0.505,-7.252,0,0.1,96.09,4,0.684
436,Twenty One Pilots,Morph,01vv2AjxgP4uUyb8waYO5Y,76,0.0747,0.734,258853,0.607,0.000577,8,0.0968,-7.249,0,0.0806,90.023,4,0.518
437,6ix9ine,STOOPID (feat. Bobby Shmurda),6k2iq1yULhXILe0i8xQqPF,78,0.13,0.733,152000,0.63,0.0,11,0.162,-4.296,1,0.395,149.989,4,0.832
438,Maurice,Bestem Dig,23OFtKxegyrvDesMaZrDRm,37,0.507,0.806,200721,0.55,0.0,6,0.0868,-6.472,1,0.0738,95.043,4,0.767
439,A Boogie Wit da Hoodie,Demons and Angels (feat. Juice WRLD),3L19besdNQzd342qL78xqm,81,0.0114,0.81,214593,0.55,5.69e-06,2,0.107,-7.46,0,0.17,76.503,4,0.183
440,J. Cole,KOD,7yotKA30dwTKNEGomV9ZsI,80,0.21,0.831,191437,0.782,0.0,0,0.113,-6.274,1,0.15,141.869,4,0.199
441,Sandra Hussein,DonDon,5f1ND4c4RA9ycHic55f5eY,50,0.0277,0.813,202446,0.729,0.0,1,0.314,-4.949,0,0.0458,95.994,4,0.408
442,Oliver Heldens,Fire In My Soul,0M0FvSNRZmDz0Z769rewlI,73,0.206,0.592,175254,0.977,0.000103,6,0.0703,-3.389,1,0.312,126.178,4,0.496
443,Zedd,Happy Now - Acoustic,6cWpGXt8X3WqHYnnDeNiKV,64,0.882,0.555,152000,0.334,0.0,4,0.127,-6.763,1,0.0701,80.683,4,0.548
444,Rudimental,Let Me Live (feat. Anne-Marie & Mr Eazi),3D1rlKmZdpYUeMtRRLNawc,71,0.00295,0.662,205760,0.844,4.78e-05,8,0.525,-5.495,1,0.0669,145.007,4,0.763
445,Fie Laursen,Hånd I Hånd,6c9ihqVyIN0CmtMdcInGIw,33,0.289,0.44,179330,0.412,0.0,7,0.162,-8.759,0,0.056,84.584,4,0.332
446,BROCKHAMPTON,NEW ORLEANS,5kkxyqYSQrnHpfsmkjKi81,66,0.232,0.639,243280,0.815,0.0,11,0.299,-4.962,0,0.252,159.903,4,0.4
447,FOOL,Worry,1HbdS6DUrJbxWj1vnrXHsD,64,0.0192,0.734,228446,0.685,4.02e-06,1,0.127,-5.788,1,0.0526,100.075,4,0.436
448,Drake,Nice For What,3CA9pLiwRIGtUBiMjbZmRw,85,0.0891,0.586,210747,0.909,0.000109,8,0.119,-6.474,1,0.0705,93.394,4,0.757
449,Dean Lewis,Be Alright - Acoustic,5JvHFo8DB7qgbGHnF5iAKU,63,0.864,0.681,197972,0.341,0.0,9,0.319,-9.016,1,0.0567,126.242,4,0.431
450,The Minds Of 99,Hurtige Hænder - Acoustic Version - Moyo Live P3,3D0VPp6nCN9dsyUjFv2BvP,56,0.459,0.419,251633,0.259,0.0,7,0.711,-14.836,1,0.0359,126.891,4,0.294
451,A$AP Rocky,Praise The Lord (Da Shine) (feat. Skepta),7ycWLEP1GsNjVvcjawXz3z,86,0.0609,0.85,205040,0.569,0.0816,5,0.1,-8.152,0,0.136,80.02,4,0.294
452,Takeoff,Insomnia,0ZeAEOI1A33pYLNbSS4VFQ,65,0.0573,0.904,164899,0.627,0.0,1,0.108,-6.186,1,0.103,139.984,4,0.555
453,Dayzon,Hva Ska Vi Lave?,0B8NbTS9F1mTEWZiMXieAq,37,0.0479,0.846,158938,0.743,2.28e-05,5,0.283,-6.61,0,0.166,92.1,3,0.958
454,Lucas Estrada,Won't Let Go,4LQpxVBNvFI1QC9Q34G2sl,66,0.0455,0.675,159310,0.792,1.05e-05,8,0.107,-4.725,1,0.0347,116.076,4,0.403
455,Matt Simons,We Can Do Better,1hLjLWrzO18acdCFcccFWk,76,0.0365,0.629,179896,0.686,2.37e-05,8,0.0709,-4.851,1,0.0626,91.05,4,0.731
456,Kanye West,Wouldn't Leave,1nGoy0cEj0extAwXYNYTWd,68,0.495,0.556,205547,0.432,0.0,3,0.308,-8.551,1,0.545,164.235,4,0.352
457,Maître Gims,Tu ne le vois pas,2CIt98hwNBUGhhYSX6GQPU,57,0.0278,0.751,261840,0.62,0.0,10,0.148,-6.941,0,0.0783,103.953,4,0.419
458,Future,Fine China,5274I4mUMnYczyeXkGDWZN,84,0.0484,0.656,141587,0.542,0.0,7,0.126,-7.358,1,0.323,166.111,4,0.551
459,BZ,Lala,30V6WX4dG8CaPRERQ6txRW,32,0.0279,0.812,145536,0.474,4.31e-05,0,0.151,-8.753,1,0.0419,114.959,4,0.271
460,KIDS SEE GHOSTS,Cudi Montage,4kUZvXB3LC3an3HX6h0s17,69,0.401,0.729,197001,0.504,1.44e-06,8,0.121,-6.784,0,0.0321,110.011,4,0.305
461,Jess Glynne,All I Am,6X6SdJzxyw7GzxwP2fr9WV,77,0.0445,0.74,218868,0.669,0.0,0,0.184,-5.199,1,0.0373,122.007,4,0.536
462,Alec Benjamin,If We Have Each Other,7pT6WSg4PCt4mr5ZFyUfsF,77,0.698,0.656,181522,0.577,0.0,10,0.296,-5.566,0,0.0802,173.094,4,0.861
463,Clara Mae,Us,59z0L6S0GDNCiliSk3yiX0,61,0.315,0.573,177069,0.584,1.19e-06,4,0.109,-6.574,1,0.047,114.841,4,0.0805
464,Alec Benjamin,1994,5Ys68FZdQFcFw7IgkANVoM,69,0.281,0.772,184121,0.613,3.52e-06,8,0.206,-6.185,1,0.0692,87.022,4,0.862
465,Alessia Cara,Out Of Love,4WzhjxvLP95y7AMDy0Atwb,75,0.8,0.492,227693,0.267,0.0,7,0.249,-9.25,1,0.0336,117.679,3,0.137
466,Major Lazer,Blow That Smoke (feat.Tove Lo),58zQ7Xs38d8nDIv49iiEkX,67,0.032,0.719,223000,0.703,1.14e-05,5,0.0656,-4.93,0,0.0392,101.984,4,0.72
467,Social House,Magic In The Hamptons (feat. Lil Yachty),2Yer0p7uB2lVBUAtANuuQp,77,0.66,0.769,164640,0.479,0.0,1,0.0914,-5.339,1,0.0385,96.051,4,0.803
468,Louis Samson,Plans,2F0KnHeqDf8IMuJSVzaQDG,38,0.601,0.873,182467,0.497,0.0,6,0.22,-6.697,1,0.0492,107.996,4,0.547
469,Shawn Mendes,Lost In Japan - Remix,575NJxNUVDqwJGdzBrlLbv,82,0.0882,0.694,201253,0.852,0.0,7,0.334,-5.34,0,0.257,107.178,4,0.377
470,MKTO,How Can I Forget,0ibG3XCJ32Qq9maUY4AViR,76,0.69,0.796,177141,0.53,0.0,8,0.0646,-5.967,1,0.0558,105.031,4,0.754
471,BTS,MIC Drop (Steve Aoki Remix) [Full Length Edition],75scDPqGs75FotglJSoOI2,73,0.0114,0.606,307676,0.848,1.06e-06,11,0.206,-3.952,1,0.184,170.01,4,0.54
472,Joji,Demons,77UXyXy6qie0sOtLdEIH4A,70,0.416,0.464,176804,0.378,0.0917,2,0.0966,-11.354,0,0.143,164.486,5,0.037
473,Burna Boy,On The Low,1aXxi9PSxNV8vI5BruR7vv,70,0.692,0.816,185899,0.781,0.00935,1,0.0835,-4.237,0,0.0425,99.949,4,0.937
474,Shawn Mendes,Particular Taste,4BH9zDv1Ys6kw0j3lU1hTx,72,0.0365,0.968,175573,0.352,0.000103,9,0.0677,-7.122,1,0.121,111.968,4,0.599
475,Martin Jensen,Somebody I'm Not - Cahill Edit,2fLfzTd72ei3pw7mHBrlF3,51,0.00105,0.678,169303,0.849,0.000152,9,0.0661,-6.5,1,0.041,122.015,4,0.685
476,Famous Dex,JAPAN,5PTG6rrL6EPFD9E2QMI2pl,81,0.121,0.733,142000,0.678,0.0,6,0.344,-7.771,1,0.438,175.985,4,0.841
477,Mario,Drowning,28YJsoMPLIiUxtZqxVigbU,66,0.277,0.516,218627,0.484,0.0,9,0.129,-5.844,1,0.0659,113.134,4,0.174
478,Kina,Can We Kiss Forever?,1Av69kr9JitqPWo7WJLS5q,68,0.898,0.493,187899,0.13,0.0223,4,0.0941,-18.725,1,0.0369,109.852,4,0.119
479,Rae Sremmurd,Bedtime Stories (feat. The Weeknd) - From SR3MM,6nI74KsH94IN0J2vp5shdT,66,0.0544,0.803,292727,0.64,4.77e-05,4,0.342,-4.527,0,0.0279,131.986,4,0.038
480,6ix9ine,KANGA (feat. Kanye West),0EwS8XJQspgrj1zSUXhFkl,71,0.0192,0.901,132331,0.598,0.0,1,0.0791,-6.934,1,0.17,117.9,4,0.355
481,for KING & COUNTRY,God Only Knows,4ElNxglBjcrASiGn58t9Jm,72,0.395,0.597,229760,0.417,8.35e-06,2,0.128,-7.952,1,0.0502,143.839,4,0.263
482,Bradley Cooper,Alibi,3VQN13uMyi3dGpyIyUhG3X,70,0.0145,0.285,183227,0.787,0.00043,9,0.817,-3.641,0,0.036,175.693,4,0.636
483,Travis Scott,CAROUSEL,7KZ5MMVgBVox9ycroB2UrI,73,0.229,0.428,180183,0.403,0.0,5,0.22,-5.914,0,0.209,95.387,5,0.133
484,Clara,What They Say,6I9WfFimp7AnkFVpeR49IC,55,0.14,0.753,184102,0.591,0.0,9,0.114,-7.793,1,0.0952,95.003,4,0.644
485,Jubël,Dancing in the Moonlight,5ow0sNF1zSqp71Ix5jEXWU,77,0.27,0.659,164010,0.617,0.0,11,0.187,-5.862,0,0.0649,119.858,4,0.187
486,Leon Bridges,Bad Bad News,7FxzgizJRGTQ3fxUqfvljg,67,0.229,0.781,207307,0.629,0.000536,5,0.0881,-6.152,0,0.0647,111.975,4,0.693
487,j'san,sunny,0cZcOtDqLaavK7LowhTBsa,69,0.468,0.811,139130,0.429,0.607,0,0.109,-11.503,1,0.0789,138.027,4,0.646
488,Future,Jet Lag (feat. Young Scooter),2OsDoAzo5SGq10qwmKSQBv,71,0.266,0.81,271067,0.458,0.0,4,0.174,-7.495,0,0.105,125.049,4,0.493
489,Heinz Goldblatt,Tampa,4UYin1lrCwg96nRWRUfr5V,67,0.992,0.222,153928,0.0904,0.95,4,0.103,-22.763,1,0.0589,204.826,3,0.419
490,Blueface,Respect My Cryppin’,5THQbSmeQ8iykxgK1om8Gk,73,0.157,0.827,141037,0.419,0.0,8,0.0886,-9.291,1,0.452,95.67,4,0.192
491,ZAYN,Good Years,1V1NpX9DlBb9koXof9nIBF,77,0.55,0.638,180120,0.411,0.0,2,0.141,-5.979,1,0.042,96.969,4,0.158
492,Marco Rahim,Fættermand (feat. AMRO),5xLwjH1vVK9tQm7gbMS1ZQ,49,0.234,0.794,169078,0.731,0.000484,9,0.136,-3.832,1,0.0987,104.983,4,0.6
493,Nephew,DMII,1V8LLQimtMeTri8onAtOit,33,0.626,0.633,206103,0.553,0.0184,0,0.241,-7.631,1,0.0264,84.988,4,0.28
494,Digital Camel,Shine Bright,3kdK5r1ko8TUCfXXXHtum0,36,0.00522,0.641,129500,0.814,0.811,2,0.125,-7.288,1,0.0298,100.021,4,0.145
495,Little Mix,Think About Us,5ecQ5IpXRvNgnsAuw40dOq,70,0.0709,0.477,235147,0.791,0.0,8,0.112,-3.331,1,0.12,175.869,4,0.603
496,Tina Dickow,Adams House - Single Version,4nCmEXMOF87ZEpjDcj5aSi,41,0.166,0.727,203073,0.533,5.72e-06,6,0.132,-7.72,1,0.0288,107.161,4,0.519
497,Bradley Cooper,Black Eyes,7qrJKTyxjWDBpVofIYydTk,71,0.000811,0.373,183773,0.937,6.37e-05,11,0.815,-2.133,0,0.0834,150.242,4,0.46
498,NODE,Albi,2l7vq2QhkH7RzxEzfNRNle,38,0.561,0.533,164314,0.518,1.17e-06,8,0.229,-7.067,0,0.108,102.034,4,0.908
499,8Ball,Vegetar,1jjwo7Fb7cAk0ftjpfQ5lH,36,0.0637,0.818,218005,0.778,5.2e-05,4,0.415,-4.795,0,0.117,128.066,4,0.509
500,FELIX SANDMAN,PART OF ME,18dURBdEfZBFRhAxjO8cxj,55,0.0705,0.656,165093,0.521,0.0,8,0.261,-7.383,0,0.0497,147.069,4,0.459
501,21 Savage,monster,2FUNBaa5DwItJtYEBgAblU,82,0.158,0.89,233040,0.607,0.000228,9,0.118,-6.916,0,0.124,134.022,4,0.224
502,Kina,Get You The Moon (feat. Snøw),4ZLzoOkj0MPWrTLvooIuaa,81,0.72,0.498,179080,0.235,0.0,1,0.144,-16.541,0,0.188,118.917,4,0.0895
503,KIDS SEE GHOSTS,Feel The Love,3aUFrxO1B8EW63QchEl3wX,72,0.126,0.58,165053,0.469,7.32e-05,0,0.099,-5.946,0,0.104,110.573,4,0.369
504,Post Malone,Stay,4H7WNRErSbONkM06blBoGc,82,0.414,0.479,204427,0.468,0.0,5,0.148,-5.396,1,0.0274,85.913,4,0.35
505,6ix9ine,KOODA,0tYHqwTW4s6VuPWDSD7n7K,71,0.175,0.885,142582,0.641,0.0,1,0.234,-4.455,1,0.351,91.167,4,0.201
506,YNW Melly,Freddy Krueger (feat. Tee Grizzley),0hwkukpHcBJfGcIUxi1tK2,78,0.0918,0.834,244506,0.621,0.0,7,0.0759,-6.156,1,0.0821,140.05,4,0.613
507,Shawn Mendes,Where Were You In The Morning?,376Gg7Oxo5C5jUWDWpVXeI,78,0.554,0.716,200600,0.519,0.0,7,0.0993,-7.472,1,0.0554,87.963,4,0.466
508,RH,Fidélité,4bfumym9TM3XBb8sl0sIvt,51,0.119,0.746,147403,0.684,0.000303,6,0.0749,-5.792,0,0.0537,95.023,4,0.524
509,Ella Mai,Naked - Bonus Track,0SbOpoBzBBCqWIcvo94JeD,73,0.782,0.356,197183,0.388,0.0,9,0.109,-8.532,1,0.0652,175.123,4,0.573
510,Mike Williams,The Beat,3b0cJPguhWOh2hjY6Lu192,72,0.119,0.563,162187,0.954,0.168,7,0.27,-1.835,0,0.0283,128.014,4,0.788
511,Kanye West,Yikes,1qsHYUd2c1wFGcn7e63QmG,74,0.15,0.683,188773,0.776,0.0,1,0.227,-3.251,0,0.341,173.996,4,0.223
512,mommy,thinking of you,2pZi2b9U8r20AF0Cf3hi2D,70,0.484,0.797,131000,0.0832,0.81,11,0.239,-12.673,1,0.203,160.048,4,0.51
513,George Ezra,Paradise,38zwkK6TtTjIW9tpYBfZ3D,80,0.209,0.642,222045,0.881,0.0,11,0.21,-3.537,1,0.0393,138.03,4,0.913
514,Milbo,25 timer,3ZhbtCVKFtBKjCs9OrZ6rS,57,0.0724,0.726,183297,0.669,0.0,11,0.108,-6.88,0,0.0531,91.088,4,0.575
515,FELIX SANDMAN,IMPRINT,0BJGvOv7jXEakSPvP7Z4AE,60,0.218,0.783,180542,0.503,0.0,2,0.105,-9.653,1,0.0688,119.951,4,0.589
516,Getter Jaani,Rockefeller Street (New Nightcore) [#Rockefellerstreet Remix],37s8uwIjw72XfMseKJXNOO,69,0.283,0.659,155009,0.936,0.0207,2,0.192,-3.519,1,0.0606,161.983,4,0.884
517,Jason Mraz,Have It All,7BXW1QCg56yzEBV8pW8pah,71,0.204,0.643,226107,0.638,0.0,1,0.0707,-4.947,0,0.0407,82.001,4,0.6
518,De Danske Hyrder,Klarja,1Djyok9o63nnY47616PjCc,36,0.196,0.699,226662,0.631,0.0,5,0.225,-5.128,0,0.125,162.033,4,0.908
519,Molo,Ik Is,7AQk0TVpOpDYEM41hlseQp,40,0.0394,0.836,266154,0.621,0.0,10,0.107,-7.787,0,0.188,138.002,4,0.312
520,Martin Garrix,Ocean (feat. Khalid) - David Guetta Remix,2Ceq5Ty6rJqazoZIWyS0Vc,63,0.0913,0.609,195833,0.824,2.88e-05,0,0.134,-8.251,0,0.0795,127.072,4,0.36
521,Calum Scott,You Are The Reason - Duet Version,1x3W8RZxW94lrVGhP95qA6,72,0.382,0.403,190760,0.356,0.0,10,0.148,-7.547,1,0.0298,171.454,3,0.151
522,YBN Nahmir,Bounce Out With That,5gQcxYXqnofyocKgEbGYKt,76,0.0476,0.864,99108,0.664,0.0,8,0.0863,-7.315,1,0.104,94.932,4,0.381
523,MainstreamMan,GunZone,7Bul0SEe13dgdanptjI9UR,40,0.384,0.738,61479,0.297,0.852,8,0.0947,-16.991,0,0.0393,142.011,4,0.441
524,Calboy,Envy Me,05t7JMip6JrLuSrMV5yYjX,87,0.282,0.556,120137,0.481,0.0,11,0.216,-7.663,1,0.313,149.025,4,0.581
525,XXXTENTACION,One Minute (feat. Kanye West & Travis Barker),0T6RSXxFhW8dRTWHI604ld,70,0.00671,0.568,197759,0.636,0.0,11,0.105,-4.265,1,0.204,113.497,5,0.879
526,Sigala,Easy Love,5s7xgzXtmY4gMjeSlgisjy,66,0.175,0.68,229813,0.942,0.0013,9,0.117,-4.21,1,0.0628,123.99,4,0.65
527,Cast,Somewhere Over The Rainbow - Dialogue,4fIdH1l3SS0qdYRJiHwUnO,67,0.953,0.283,42040,0.22,2.35e-06,5,0.79,-22.951,1,0.443,150.884,4,0.334
528,Diplo,Color Blind,7thTA3hqO2MgOlzo0rPInX,73,0.0126,0.469,177480,0.786,3.76e-05,5,0.503,-5.396,0,0.186,87.023,4,0.409
529,Eminem,Normal,0evt4UZbdhnHtcAnxkm6A1,73,0.261,0.907,222477,0.64,0.0,6,0.0785,-6.542,1,0.354,120.995,4,0.803
530,Sam Feldt,Know You Better (feat. Tessa),43JyIDsNx4pUOOUDcIV2Cr,67,0.126,0.778,228226,0.756,2.2e-06,1,0.092,-4.754,1,0.0385,119.948,4,0.418
531,Childish Gambino,Summertime Magic,4j3GWI86JvSaF0BLdmgcfF,74,0.0129,0.76,213600,0.579,0.00351,0,0.106,-7.374,1,0.0569,100.01,4,0.125
532,Drake,Summer Games,4HG1YiGBseVKzjyKcmAJen,70,0.477,0.775,247893,0.482,0.0456,1,0.11,-11.269,1,0.0357,136.016,4,0.134
533,Craig David,I Know You,5lRzEC0Hyj92nEr9JkDxM2,67,0.126,0.56,214960,0.761,0.0,9,0.0896,-5.202,1,0.0879,140.555,4,0.236
534,Ude Af Kontrol,Go' Coke Go' Karma,4f9EglQiv1kcncBJo5RUc4,45,0.046,0.821,152113,0.858,0.0,7,0.258,-7.079,1,0.412,141.922,4,0.456
535,Axwell /\ Ingrosso,Dancing Alone,5xzzxWj8a1YBbNZhNLqWuQ,72,0.0853,0.699,253770,0.94,0.0,8,0.336,-5.969,0,0.208,122.079,3,0.652
536,Bro,Kondi,5kVH2yGSh2Sjqhp9PYWWz6,52,0.194,0.715,189143,0.61,0.0,11,0.19,-6.315,1,0.218,160.004,4,0.62
537,DJ Khaled,No Brainer,5WvAo7DNuPRmk4APhdPzi8,84,0.0733,0.552,260000,0.76,0.0,0,0.0865,-4.706,1,0.342,135.702,5,0.639
538,Halloran & Kate,Capital Letters,7gIbckZg2u07UCx5GH1cyX,70,0.855,0.655,222112,0.264,0.0,8,0.124,-10.831,1,0.0295,115.976,4,0.379
539,ASMR Denmark,Ocean Waves Asmr Relaxation,2WojUes6PtBhFcMlMQu2WF,36,0.593,0.187,80039,0.917,0.77,1,0.977,-25.78,1,0.0705,119.192,3,0.00309
