,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
883,Dream Theater,Take the Time,0t8JoPmxcwsWXWcsflNKxk,49,7.39e-05,0.347,500933,0.893,0.00294,1,0.0667,-9.784,0,0.0958,126.492,4,0.366
884,Giuseppe Verdi,"Il Trovatore / Act 3: ""Di quella pira""",0rzDX4x0oSI2Gs3mPEvoIl,47,0.975,0.36,203613,0.366,0.00229,0,0.375,-11.636,1,0.0683,80.491,4,0.386
885,Johann Sebastian Bach,"Partita No. 6 in E Minor, BWV 830: IV. Air (Live)",2WoCFyRy02ISrjFjPv5yFm,0,0.99,0.43,80203,0.32,0.868,4,0.142,-22.087,0,0.0478,105.056,3,0.414
886,Ólafur Arnalds,Only The Winds,70jK4YYMql3lJFBUK6l8QT,44,0.948,0.485,321373,0.176,0.956,4,0.0813,-17.864,0,0.0331,116.976,3,0.0389
887,London Philharmonic Orchestra,Halo: Never Forget/Peril,6EwKf0ogNXUVB7GyzUReNo,40,0.975,0.329,229599,0.0867,0.93,1,0.108,-19.733,1,0.0404,122.058,4,0.0391
888,Wolfgang Amadeus Mozart,"Mozart: Piano Concerto No. 26 in D Major, K. 537, ""Coronation"": II. Larghetto",2VGPrDuERDCCmwC4BvYLzF,19,0.987,0.215,418067,0.00764,0.901,9,0.11,-33.208,1,0.036,66.815,4,0.13
889,Ólafur Arnalds,Doria - Island Songs VII,0NVsz5lExNqzVDznhdPlU8,63,0.992,0.208,202547,0.134,0.934,3,0.132,-18.42,1,0.0337,170.241,4,0.126
890,Edward Elgar,"Variations on an Original Theme, Op. 36 ""Enigma"": Var. IX. Nimrod",6GHZKpU89o2Rt56jfJsxKE,2,0.964,0.0599,264796,0.212,0.906,3,0.35,-10.484,1,0.0438,61.734,3,0.0345
891,Ludwig van Beethoven,"Symphony No. 4 in B-Flat Major, Op. 60: I. Adagio - Allegro vivace",4R5RMneXRaPEfvxckJ1k2Y,0,0.854,0.314,683907,0.0873,0.21,5,0.0926,-18.763,1,0.0391,140.412,4,0.185
892,Ludwig van Beethoven,"Triple Concerto for Violin, Cello & Piano in C Major, Op. 56: I. Allegro (Live)",3MLPFd5fIVaKFMedQgULmt,15,0.957,0.331,1038000,0.229,0.79,0,0.105,-18.851,1,0.0415,128.586,4,0.218
893,Richard Galliano,Hommage à Michel Legrand - The Windmills of Your Mind / Once Upon a Summertime / You Must Believe in Spring,46tiINVNWObgXC5YMHPe4H,0,0.983,0.378,376280,0.15,0.817,5,0.682,-15.61,0,0.0548,84.346,4,0.281
894,Arvo Pärt,Für Alina,2Lio4KTzsA8BPLhXmyo4CQ,50,0.864,0.476,647973,0.000707,0.299,11,0.104,-36.606,0,0.164,68.309,4,0.27
895,Federico Mompou,Música Callada III,0hXWX5OdIzAp46BJHHlL6v,48,0.996,0.268,105760,0.00471,0.861,10,0.0655,-32.597,1,0.0476,73.997,5,0.242
896,Antonín Dvořák,"Violin Concerto in A Minor, Op. 53: III. Finale. Allegro giocoso, ma non troppo",5NnT5cJnVymD3BZOggraUA,3,0.92,0.493,575947,0.428,0.482,9,0.592,-9.66,1,0.0674,96.326,4,0.472
897,Víkingur Ólafsson,For Jóhann,60nYU5mvv5mOlYELcnQ4xF,46,0.994,0.629,183773,0.0914,0.947,0,0.0864,-33.589,0,0.0406,111.454,4,0.241
898,Johann Sebastian Bach,"Harpsichord Concerto No. 6 in F Major, BWV 1057: II. Andante",6KMbOs5qYyRQww5W0POfPg,20,0.633,0.176,198360,0.138,1.63e-06,1,0.103,-18.34,0,0.0332,71.573,3,0.163
899,Ludwig van Beethoven,"Egmont, Op. 84: Overture",1jQOHkPFBzF9hl3xTSDPwp,8,0.95,0.206,530507,0.124,0.89,5,0.173,-16.283,0,0.0392,163.298,4,0.078
900,Akira Kosemura,Minerva,4rQGQzzjGiDzl1ftfC2mEF,52,0.843,0.228,69413,0.35,0.775,9,0.114,-9.407,1,0.0337,159.247,4,0.181
901,Wolfgang Amadeus Mozart,"Don Giovanni, K.527 / Act 1: ""Là ci darem la mano""",2YGtQqSZ6a4VNPN1Xlnd2m,47,0.976,0.335,192000,0.0738,0.00122,9,0.0658,-21.396,1,0.059,97.147,4,0.224
902,Gabriel Fauré,"Requiem, Op. 48: IV. Sanctus",7brWARbOkPjEMnqREamznI,40,0.972,0.0912,160227,0.0366,0.896,3,0.0989,-26.243,1,0.0449,76.052,3,0.0393
903,Antonín Dvořák,"Piano Quintet No. 2, Op. 81: II. Dumka (Andante con moto)",5Lo7GRn0KXPXZ8CZ5k4Pe6,4,0.972,0.226,760760,0.0559,0.509,4,0.0707,-25.091,0,0.0409,78.804,4,0.0879
904,Wolfgang Amadeus Mozart,"Piano Sonata No. 8 in A Minor, K. 310: III. Presto",1a4YhtCHLspOIJYYGcCdLM,23,0.993,0.261,187176,0.0627,0.905,9,0.106,-25.041,0,0.057,185.05,4,0.603
905,Richard Galliano,La Valse À Margaux,3KnNXGJskoIPjeRVe2O5L2,0,0.948,0.414,307812,0.183,0.616,7,0.787,-15.289,0,0.0583,132.137,3,0.255
906,Carl Orff,"Carmina Burana, Fortuna Imperatrix Mundi: No. 1, O Fortuna (O Fortune)",1gUL8F8MhwlhQtg3eCHkk0,0,0.945,0.454,159760,0.342,0.843,2,0.0858,-11.741,0,0.0282,135.347,3,0.36
907,Edvard Grieg,"Holberg Suite, Op. 40: V. Rigaudon (Allegro con brio)",0AZ5sl3k03jxPa3d0hiVJk,11,0.978,0.434,182173,0.0851,0.81,7,0.255,-23.581,1,0.0412,119.525,4,0.515
908,George Frideric Handel,"Joseph and His Brethren, HWV 59, Pt. 3: Whence So Disturb'd, My Lord",5MN1eS7NcOODXwvErcbqav,7,0.984,0.586,48493,0.0325,0.0,5,0.0903,-21.599,0,0.171,82.978,3,0.198
909,Johann Sebastian Bach,Magnificat in E-Flat Major BWV 243a: III. Quia respexit (Aria),1JipRdFRsAmeTBrXar9bPm,3,0.97,0.156,143667,0.016,0.707,11,0.151,-28.013,0,0.0495,82.634,4,0.132
910,Johann Sebastian Bach,"Concerto in D Minor for Two Violins, BWV 1043: Concerto in D Minor for Two Violins, BWV 1043: I. Vivace",3p6MzX67qzgzgHlGaq62HM,53,0.875,0.61,208493,0.473,0.0023,1,0.245,-15.869,0,0.0438,107.517,4,0.809
911,Richard Strauss,"Suite in B-Flat Major, Op. 4, TrV 132: II. Romanze",6wldLWcd9SIdcjLVHhBu6L,3,0.994,0.132,408453,0.00679,0.851,0,0.129,-30.198,0,0.0436,71.111,3,0.0361
912,David Lang,light moving,1s8QldGAhEcobxBdtjUhPf,45,0.95,0.657,175347,0.102,0.0,4,0.263,-30.666,0,0.0743,101.978,3,0.965
913,Felix Mendelssohn,"無言歌 第 1巻, 作品 19: 第 1曲 甘い思い出",1h5K9J2giSbie3OzLrYEYs,0,0.996,0.3,214160,0.0498,0.916,11,0.0885,-25.031,1,0.0358,80.639,4,0.174
914,Johann Pachelbel,"Fuge in B Minor, P. 141",3MiWLkaIlE4CAAXNdDHC0Q,0,0.951,0.146,166187,0.0342,0.102,11,0.19,-26.245,0,0.041,103.409,4,0.0927
915,Dream Theater,Wither,3inuafyrtfbh2g30IFRdip,46,0.00528,0.546,325960,0.738,1.34e-06,10,0.12,-5.264,0,0.0288,115.987,4,0.192
916,Jacques Ibert,Petite suite en 15 images: Berceuse aux etoiles (Lullaby under the Stars),6z5Pd7UoLA6e1AlHYeVzqA,50,0.996,0.409,104827,0.00211,0.941,0,0.0652,-40.486,1,0.0668,72.365,4,0.547
917,Andrea Bocelli,"Brucia la terra - From ""The Godfather""",4qVHW9zLYNaSWOoVCoGh7F,35,0.96,0.205,255967,0.268,0.000247,0,0.112,-12.099,0,0.0398,61.95,3,0.145
918,Ólafur Arnalds,nyepi,3YjTarxfHHEBUWqW5532uv,48,0.984,0.388,254297,0.0103,0.94,3,0.188,-32.164,1,0.0445,64.571,4,0.0506
919,Howard Shore,The Adventure Begins,17U1wjTa7sxkiDfa7bL7y0,41,0.645,0.16,122560,0.342,0.86,9,0.0583,-11.879,1,0.0394,154.703,4,0.0373
920,Freak Kitchen,Freak of the Week,1NeJwPGz8hAALUmgxfJBvu,39,0.000527,0.352,259560,0.834,0.00385,1,0.117,-6.373,1,0.0427,171.081,3,0.499
921,Sergei Rachmaninoff,"Aleko, TN ii/70: XI. Intermezzo",2E0eyHLVORH2xKbmp9qeGf,4,0.973,0.113,174827,0.0083,0.297,7,0.0765,-30.791,0,0.0384,84.778,5,0.0355
922,Aaron Copland,Appalachian Spring Suite: II. Allegro,1uZbtG23XxbYQgIMUlvsSa,10,0.969,0.344,168493,0.0902,0.664,5,0.0596,-22.319,1,0.0385,77.525,4,0.201
923,Antonio Vivaldi,"Vivaldi: Violin Concerto in G Minor, RV 315 ""L'estate"" (No. 2 from ""Il cimento dell'armonia e dell'inventione"", Op. 8): II. Adagio",60aQKFkmcvSQYOm9YgB3Sk,39,0.922,0.165,140707,0.0255,0.256,7,0.197,-28.719,0,0.0521,92.452,3,0.0546
924,Carl Nielsen,"Symphony No. 2, Op. 16, FS 29 ""The 4 Temperaments"": IV. Allegro sanguineo",7JbA98MjnyKCNhFomkB6cI,3,0.931,0.289,393000,0.223,0.88,2,0.242,-17.632,1,0.0384,66.351,4,0.102
925,Johann Sebastian Bach,"Orchestral Suite No. 2 in B Minor, BWV 1067: IV. Bourrés I & II",48sPJ3ERcHTS10tOklrCpQ,18,0.97,0.516,125373,0.324,0.0344,4,0.237,-14.97,0,0.0626,95.688,4,0.885
926,Sergei Rachmaninoff,"Symphony No. 1 in D Minor, Op. 13: II. Allegro animato",0FHg9RrZydy25FBzGA0Wy1,17,0.987,0.31,464533,0.0621,0.889,10,0.0952,-24.496,1,0.0322,100.239,3,0.0442
927,Johann Sebastian Bach,"The Well-Tempered Clavier, Book 1: Fugue No. 8 in E-Flat Minor, BWV 853/2",4Jry5Q884ckXjQglBJEL7C,27,0.905,0.523,323526,0.26,0.97,2,0.0383,-25.546,0,0.0465,136.2,4,0.764
928,Georg Philipp Telemann,"Concerto In G Major TWV 40:201, For 4 Violins Without Basso Continuo: 1. Largo e staccato",0LWHku6CeveGybTW8tNdlb,47,0.955,0.347,131560,0.00692,0.0287,6,0.0626,-24.405,1,0.0434,60.893,4,0.356
929,Gioachino Rossini,Petite messe solennelle: VI. O salutaris hostia,6K7HE9LZzjFBCbcipsiMI2,5,0.967,0.272,336987,0.0383,6.47e-06,7,0.133,-25.988,1,0.055,102.832,3,0.0355
930,Philip Glass,Mad Rush,71MgHtkk3bMttlmroPZotq,44,0.984,0.188,871267,0.0376,0.923,5,0.0801,-24.388,1,0.0431,114.23,4,0.0394
931,Ludwig van Beethoven,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27, No. 2 ""Moonlight"": I. Adagio sostenuto",07Dz9tANIAalmmt2zwmwU8,47,0.995,0.377,358694,0.0187,0.881,1,0.12,-28.914,0,0.0451,70.708,1,0.114
932,Frédéric Chopin,"24 Preludes, Op. 28: No. 3 in G Major",1nihrXCLDUMEO5C9D6R5lZ,33,0.972,0.14,73560,0.125,0.826,7,0.12,-24.376,1,0.0331,92.926,1,0.282
933,Franz Schubert,"Winterreise, D. 911 (Arr. for Voice and Chamber Ensemble): XV. Die Krähe",1EogVkBcVUVRwwUQXtLSln,14,0.973,0.364,138200,0.0218,0.00242,9,0.106,-23.106,0,0.0484,77.835,4,0.402
934,Luigi Boccherini,"String Quintet Op.11 (13), No.5 In E Major G. 275: 2. Menuetto",0IncjDK0eJ3ja3qhNt8BMf,9,0.97,0.506,201360,0.0487,0.267,9,0.163,-24.205,1,0.0394,111.183,4,0.559
935,Terry Riley,G-Song,6OlJGc3LuGqklWmGR9klTz,48,0.963,0.308,586173,0.217,0.858,7,0.334,-21.248,0,0.0429,108.887,3,0.443
936,Carl Nielsen,"Min Jesus, lad mit hjerte få",4PbBcCjq6R5JxD3Gwafki7,9,0.985,0.221,117107,0.0899,0.573,9,0.109,-23.76,1,0.0422,132.891,1,0.188
937,Andrea Bocelli,"E più ti penso - From ""Once Upon A Time In America""",1pYbwd9nOat7lwZ1uTUYyh,49,0.933,0.219,267318,0.151,8.35e-05,1,0.235,-14.097,1,0.0366,82.019,3,0.111
938,Frédéric Chopin,"Cello Sonata in G Minor, Op. 65: II. Scherzo: Allegro con brio",7LDldz3NN0Yh14qW7j6TYa,3,0.992,0.192,294133,0.0716,0.916,2,0.0889,-24.821,1,0.0447,90.618,3,0.0991
939,Howard Shore,Foundations of Stone,4BryltvSec6pZp0cEhjM9E,45,0.655,0.0844,231960,0.321,0.842,4,0.0507,-15.027,0,0.0548,81.563,4,0.0696
940,Antonio Vivaldi,"Cello Concerto in D Major, RV 404: III. Allegro",27zK207AyVFHm2iDIWacHN,21,0.971,0.534,195173,0.285,0.202,9,0.317,-16.181,1,0.0366,104.936,4,0.803
941,Wolfgang Amadeus Mozart,"Die Zauberflöte (The Magic Flute), K. 620, Act I: ""Dies Bildnis ist bezaubernd schön""",4H9qGpsdFEvaJFbEsuMb0C,0,0.953,0.176,261827,0.19,0.000328,3,0.0914,-15.667,1,0.0644,66.35,4,0.0551
942,Stephen Cleobury,"Chorale prelude “Herzlich thut mich verlangen”, BWV 727",36I3TDJtvQiR9Rz4KW6SwA,3,0.92,0.213,160800,0.000228,0.957,11,0.0986,-38.273,0,0.0524,66.063,4,0.479
943,Wolfgang Amadeus Mozart,"Mozart: Litaniae Lauretanae, K. 195/186d: V. Agnus Dei (Soprano)",1vjboTMMiGKE091IlAj3st,17,0.972,0.178,384933,0.0356,0.00344,2,0.0753,-27.154,1,0.0484,104.388,4,0.037
944,Franz Joseph Haydn,"String Quartet No. 1 in B-Flat Major, Hob. III:1 ""La chasse"": II. Minuet - Trio",2jcr9vWxs9NpSsh96hBi4U,5,0.976,0.393,247667,0.0213,0.724,10,0.186,-22.59,1,0.0538,120.661,3,0.189
945,Franz Liszt,"Transcendental Études, S. 139: No. 11, Harmonies du soir",6N5OSir4WHp32PWwBUCnfG,9,0.985,0.329,540667,0.162,0.917,1,0.107,-18.523,1,0.0384,69.988,4,0.0357
946,Christian Jost,Dichterliebe: 4. Wenn ich in deine Augen seh',5cRj7t57WbWAWsXBKAotJe,0,0.986,0.164,162493,0.0487,0.123,0,0.0996,-25.404,1,0.0421,84.164,4,0.0376
947,Robert Schumann,"Album for the Young, Op. 68, Pt. 1 ""For Children"" (Arr. A. Karttunen for String Trio): No. 5, Little Piece",5t7Gw32ZBahY8rtgpmpDuX,12,0.949,0.189,58267,0.0424,0.00214,0,0.239,-24.879,1,0.0483,57.394,4,0.215
948,Johann Sebastian Bach,"Concerto No. 7 in G Minor, BWV 1058: Concerto No. 7 in G Minor, BWV 1058: II. Andante",0iR81gWyHGhdcpK62ViBXR,0,0.986,0.236,372497,0.0209,0.94,10,0.116,-33.252,1,0.0422,183.209,3,0.155
949,Nikolai Rimsky-Korsakov,"The Tale of Tsar Saltan, Act III: Flight of the Bumblebee",05G8crvtn0lEJqzwDroaQ4,0,0.99,0.371,80773,0.212,0.724,2,0.245,-26.286,0,0.0391,171.105,4,0.908
950,Wolfgang Amadeus Mozart,"The Magic Flute K. 620, Act I: ""Der Vogelfänger"" (Arr. For Sting Quartet)",6smJTkVdcRN2aCON3lgxrH,0,0.802,0.442,133907,0.11,0.000187,7,0.458,-19.342,1,0.046,135.465,4,0.642
951,George Frideric Handel,"Messiah, HWV 56 (Excerpts): No. 32, But Thou Didst Not Leave His Soul in Hell",4gEMQKZ7zqYQ716kWMweuY,0,0.903,0.369,134680,0.133,0.0,8,0.117,-18.122,1,0.0469,79.992,4,0.336
952,Sergei Prokofiev,"Symphony-Concerto in E Minor, Op. 125: II. Allegro giusto",2Q69iFb20a3DRtofMCqZ9D,0,0.965,0.226,1046267,0.194,0.859,0,0.158,-19.97,1,0.0498,76.637,4,0.161
953,Sergei Rachmaninoff,"13 Préludes, Op. 32: No. 13 in D-Flat Major. Grave",66Piqt1crZpX6hfbUbG3Xw,0,0.988,0.333,313640,0.106,0.897,1,0.0977,-21.858,1,0.0423,115.746,3,0.0374
954,Avantasia,Moonglow,1fKaObKEtnVZrnhcqqLKAx,49,0.0184,0.59,236156,0.914,1.53e-06,4,0.106,-4.226,0,0.0743,126.003,4,0.403
955,Dmitri Shostakovich,"Cello Concerto No. 1 in E-Flat Major, Op. 107: I. Allegretto",7MkTo1ICv5pCJoXKBYDBWw,2,0.944,0.503,371000,0.163,0.851,8,0.273,-24.333,1,0.0416,123.964,4,0.333
956,Ludwig van Beethoven,"Music To Goethe's Tragedy ""Egmont"" Op.84: Overture",3BGrh6CTKjlcUkXoMaFPpV,43,0.869,0.241,551347,0.131,0.754,5,0.223,-16.47,0,0.0435,162.985,3,0.073
957,Richard Strauss,"Don Quixote, Fantastic Variations on a Theme of Knightly Character Op, 35: Var. 6",3MthNUUgWNHlzCTZCQnpX9,2,0.981,0.338,67507,0.0446,0.812,0,0.157,-25.878,1,0.0415,145.713,4,0.388
958,Johann Sebastian Bach,"The Well-Tempered Clavier, Book I: Prelude No. 13 in F-Sharp Major, BWV 858",0nwb7URM8P3bgABl8RcumY,44,0.993,0.313,117387,0.026,0.899,6,0.163,-36.985,1,0.0445,69.446,4,0.252
959,Avantasia,Avantasia,6YTOLMRTnLAdPOo1kxjNoZ,48,4.51e-05,0.483,331533,0.936,0.0,11,0.148,-5.022,1,0.0383,131.574,4,0.475
960,Samuel Barber,"String Quartet, Op. 11: II. Adagio",6PTWPhyKvVb3wG8deEHM9K,40,0.94,0.0715,529480,0.0669,0.716,10,0.236,-24.361,0,0.0557,76.294,4,0.0292
961,Wolfgang Amadeus Mozart,"Mass in C Minor, K. 427 ""Great"" (Reconstr. C. Kemme): IV. Sanctus [Live]",6gFEl6rcXegUi07m3tbUea,13,0.938,0.289,206705,0.284,0.631,0,0.25,-16.996,1,0.0378,97.572,4,0.172
962,Wolfgang Amadeus Mozart,"Mozart: Sinfonia concertante in E-Flat Major, K. 364/320d: III. Presto",70c4qMrTdVlR7LslXrekmr,29,0.982,0.504,369253,0.143,0.763,3,0.202,-19.166,1,0.042,82.459,4,0.538
963,Gioachino Rossini,Stabat Mater: II. Cujus animam gementem,5tu2wMBxYbKbTCPNkzxyyJ,1,0.986,0.145,418293,0.21,0.0365,8,0.106,-19.813,1,0.0431,77.784,3,0.0563
964,Robert Schumann,"Waldscenen. 9 Clavierstücke, Op.82: 7. Vogel als Prophet",5fY5gnb48X4m80sPTz6GLR,41,0.987,0.375,177933,0.00723,0.927,7,0.153,-41.935,0,0.0422,119.581,4,0.135
965,Johann Strauss II,Die Fledermaus: Overture,6FbPeP7zBqDfWUFSotbmUq,44,0.933,0.385,460000,0.241,0.781,2,0.061,-14.508,1,0.0468,109.346,3,0.201
966,Giovanni Gabrieli,Surrexit pastor bonus,7kQBnlX8i7px25AgA80kvu,14,0.99,0.297,148400,0.268,0.7,10,0.0924,-14.364,1,0.0359,115.997,4,0.281
967,Camille Saint-Saëns,"Le rouet d'Omphale, Op. 31",4TZzzWTrTyW8F4FoFFKvec,48,0.924,0.291,481333,0.0156,0.0876,2,0.208,-31.355,1,0.0382,129.44,4,0.0566
968,Franz Schubert,"Piano Trio in E-Flat Major, D. 929: III. Scherzando (Allegro moderato)",4SpgWBiTzQ5V5l6eji1grw,7,0.985,0.428,424933,0.0723,0.696,8,0.102,-24.53,1,0.0394,174.702,3,0.345
969,Franz Joseph Haydn,"Symphony No. 7 in C Major, Hob. I:7 ""Le Midi"": I. Adagio - Allegro",1NsOLQBTwTg5RGJ0eBfdFx,19,0.966,0.374,447400,0.124,0.562,0,0.087,-21.157,1,0.0372,131.592,3,0.291
970,Wolfgang Amadeus Mozart,"Violin Concerto No. 3 in G Major, K. 216: III. Rondo. Allegro",3IWNMa3PaUKify3cOc2mYB,11,0.98,0.542,388773,0.173,0.514,7,0.174,-14.675,1,0.0446,119.845,3,0.511
971,Claude Debussy,"String Quartet in G Minor, Op. 10: I. Animé et trè décidé",5Usaytt1pQ45HkT6zkrsOY,17,0.872,0.157,392307,0.0979,0.752,7,0.12,-20.438,1,0.047,71.548,4,0.0828
972,Sergei Prokofiev,"Violin Concerto No. 2, Op. 63: III. Allegro marcato",0vPkIcUv11zFexR4upWmcu,1,0.922,0.476,369907,0.182,0.76,2,0.0952,-24.035,0,0.062,108.387,4,0.496
973,Edvard Grieg,"Sigurd Jorsalfar, Op. 22: VIII. The King's Song",3gOei0FMphpATkNCXeqyzs,5,0.95,0.264,262987,0.15,0.0447,0,0.0745,-20.413,1,0.0569,83.166,4,0.107
974,Claude Debussy,"Préludes, Book II, L. 123: II. Feuilles mortes: Lent et mélancolique",7sRc1ZBRsdrj1XgHA3MUoP,14,0.99,0.34,174280,0.00172,0.802,1,0.0971,-39.716,1,0.0396,139.644,3,0.0393
975,Sergei Prokofiev,"Piano Concerto No. 2 in G Minor, Op. 16: II. Scherzo. Vivace",6L20j39zzULXm2orRlnjbc,4,0.945,0.391,157080,0.328,0.936,2,0.146,-14.981,0,0.0358,151.986,4,0.531
976,Hector Berlioz,"Symphonie fantastique, Op. 14: Symphonie fantastique, Op. 14: IV. Marche au supplice",1SHixA41Vy0TTlJJSX9Gbo,51,0.95,0.356,431787,0.207,0.914,10,0.0802,-17.76,1,0.0388,146.755,4,0.328
977,Antonio Vivaldi,"Violin Concerto in E-Flat Major, RV 256 ""Il Ritiro"": III. Presto",28dfTvMS1szgiD6DEgssCH,28,0.944,0.254,250160,0.151,0.0955,2,0.143,-24.846,1,0.0502,183.214,3,0.285
978,Claude Debussy,"Préludes, Book 1, L. 117: X. La Cathédrale engloutie (The Sunken Cathedral)",3aPmGasRv8o8ZklI5cNzsU,0,0.984,0.569,429067,0.0017,0.863,0,0.0665,-26.413,1,0.0968,136.47,4,0.0791
979,Wolfgang Amadeus Mozart,"String Quartet No. 19 in C Major, K. 465: III. Menuetto and Trio - Allegro",6StwJ9UJ0g3eFhBstwSHPS,24,0.942,0.37,247160,0.166,0.0752,0,0.148,-17.043,1,0.0423,101.754,4,0.48
980,Johann Sebastian Bach,"Violin Partita No. 2 in D Minor, BWV 1004: V. Chaconne",2ZgGDFGfs54vjXMFT16Tdx,0,0.99,0.292,954133,0.178,0.566,2,0.258,-15.786,1,0.0458,117.534,4,0.151
981,Edvard Grieg,"Lyric Pieces, Book 5, Op. 54: Nocturne",2GJFu2G9fhaYFrOoX9bejs,41,0.987,0.296,220773,0.0435,0.857,0,0.0786,-29.73,1,0.0411,72.282,1,0.0302
982,Stephen Cleobury,"Chorale Prelude ""Nun danket alle Gott"", Op. 65 No. 59",3wr6fZ6VtMeixykCmABNwn,2,0.45,0.133,239600,0.218,0.771,7,0.13,-20.204,1,0.0324,98.935,4,0.155
983,Johannes Brahms,"Clarinet Sonata No. 1 in F Minor, Op. 120: II. Andante un poco adagio (Arr. for Viola and Piano)",1WEpcCYECT1llx62tbHpU9,9,0.966,0.198,368827,0.0797,0.801,1,0.0796,-24.093,1,0.046,93.823,3,0.0449
984,Johann Sebastian Bach,"Brandenburg Concerto No. 1 in F Major, BWV 1046: IV. Menuet - Trio I - Menuet da capo - Polacca - Menuet da capo - Trio II - Menuet da capo",19PeWR055tREOtj1p8Pfuw,3,0.871,0.173,562413,0.114,0.339,5,0.131,-20.082,1,0.0361,82.363,4,0.273
985,Johann Sebastian Bach,"Fuge über ein Thema von Arcangelo Corelli, BWV 579",4JxmMkJAjZRnXWCpFNww6c,0,0.975,0.0647,324107,0.00678,0.96,11,0.0946,-30.904,0,0.0422,68.253,4,0.0793
986,Ludwig van Beethoven,"Symphony No. 1 in C Major, Op. 21: I. Adagio molto - Allegro con brio",1mGRNwUjD3sM41zX2fIABC,9,0.98,0.258,470000,0.073,0.906,0,0.0889,-20.159,1,0.0375,89.689,4,0.184
987,Johann Sebastian Bach,"Markus Passion, BWV 247: Choral ""Man hat dich sehr hart verhöhnet"" (aus BWV 353)",0HLqcoLpqDatdsMRXKiy7Z,26,0.968,0.174,66147,0.166,0.613,6,0.264,-17.574,0,0.0342,81.577,4,0.373
988,Robert Schumann,"Trio in F Major, Op. 80: I. Sehr lebhaft",5BCHtli7DU5oEGOpaBMV0X,7,0.984,0.305,452902,0.104,0.819,5,0.0833,-21.907,1,0.0393,62.998,4,0.244
989,Robert Schumann,"Liederkreis, Op. 39: 6. Schöne Fremde",5VbMuP9S0EwFo7G0FwBvf1,0,0.989,0.391,75840,0.125,0.000731,9,0.107,-18.847,1,0.0592,135.602,3,0.0595
990,Franz Schubert,"4 Impromptus, Op.90, D.899: No.3 In G Flat Major (Andante) - Live",01Q0J1mCSwUreVyWlTM4vV,41,0.977,0.237,324600,0.0307,0.884,6,0.0879,-28.246,1,0.0337,77.063,4,0.0718
991,Camille Saint-Saëns,"Le Carnaval des Animaux, R.125: 13. The Swan (Arr. Hodge for Cello, Harp & Ensemble)",5J2pXuqqpBsISeFPjD5A5C,53,0.977,0.212,153937,0.135,0.911,7,0.125,-21.966,1,0.0485,91.658,3,0.0768
992,Camille Saint-Saëns,"Cello Concerto No. 1 in A Minor, Op. 33: I. Allegro non troppo (attacca)",35vxC5FDIZ9pHRUM0mJEXj,3,0.977,0.235,337293,0.0676,0.944,5,0.0872,-24.021,1,0.042,81.95,4,0.0959
993,Frédéric Chopin,"Waltz in G-Flat Major, Op. 70 No. 1",665inEcTTMWOw6Y7uxozoM,49,0.987,0.414,125000,0.0575,0.91,6,0.0666,-26.269,1,0.0368,106.602,1,0.405
994,Ludwig van Beethoven,"String Quartet No. 10 in E-Flat Major, Op. 74 ""Harp"": I. Poco adagio - Allegro",3Khn9mwJfVnlexI8aPZTlK,3,0.936,0.312,519347,0.108,0.634,3,0.0838,-18.771,1,0.0526,76.993,4,0.119
995,Johann Sebastian Bach,"Weichet nur, betrübte Schatten, BWV 202: No. 6, Und dieses ist das Glücke",7fBpO6p2FLopNuHUqqAd8x,2,0.985,0.478,66120,0.148,0.000232,2,0.116,-15.203,1,0.0455,103.089,5,0.234
996,Luigi Boccherini,"Cello Concerto No. 9 in B-Flat Major, G. 482 (Arr. F. Grützmacher for Cello & Orchestra): I. Allegro moderato",1YZbwpmt34zcy4daDUay1Y,3,0.975,0.203,515213,0.24,0.878,10,0.111,-13.642,1,0.0436,84.346,3,0.172
997,César Franck,"Prelude, Choral & Fugue, FWV 21: III. Fugue",2uFTPtRS2ZC9ouYVIS0i6J,0,0.992,0.35,410880,0.147,0.908,11,0.0961,-19.647,0,0.0316,67.932,4,0.0393
998,Philip Glass,Truman Sleeps - From “The Truman Show” / Short Version,29S6PLRccSCyKozzwIik0J,35,0.995,0.266,160453,0.00361,0.925,8,0.0723,-29.735,1,0.052,94.861,4,0.0631
999,Franz Liszt,"Transcendental Études, S. 139: No. 6, Vision",3RzxWSqTtCjCoHbH4eit6t,10,0.977,0.232,346133,0.197,0.901,7,0.148,-16.401,1,0.032,71.722,4,0.0341
1000,Igor Stravinsky,Firebird Suite - 1919 Version,5aME3xBO6g6nfBXThdtJwD,42,0.621,0.16,553107,0.0669,0.653,1,0.147,-19.08,0,0.0391,79.487,3,0.0856
1001,Wolfgang Amadeus Mozart,"Don Giovanni, K. 527: Act 2 Ah, taci, ingiusto core!",0f2j3EJSHDELIFMLZkaN4Q,25,0.986,0.187,292095,0.261,0.00019,9,0.168,-15.185,1,0.0495,182.996,5,0.152
1002,Ludwig van Beethoven,"Piano Sonata No. 25 in G Major, Op. 79: I. Presto alla tedesca",17WnRO9BfU7LIyfZJ0FyWH,3,0.99,0.381,299613,0.144,0.904,7,0.201,-21.255,1,0.042,114.005,4,0.576
